year,count,name,percentage,total_per_year
1980,1704,Bonnie,0.00054434494602551519,3130368
1980,1703,Joy,0.00054402549476611052,3130368
1980,1700,Felicia,0.00054306714098789665,3130368
1980,1688,Jodi,0.00053923372587504092,3130368
1980,1679,Jaclyn,0.00053635866454039907,3130368
1980,1677,Trevor,0.00053571976202158975,3130368
1980,1671,Alex,0.00053380305446516188,3130368
1980,1650,Adrienne,0.00052709457801766442,3130368
1980,1641,Bruce,0.00052421951668302257,3130368
1980,1628,Evan,0.00052006665031076218,3130368
1980,1623,Jillian,0.000518469394013739,3130368
1980,1614,Jack,0.00051559433267909713,3130368
1980,1597,Frederick,0.0005101636612692182,3130368
1980,1587,Janet,0.00050696914867517169,3130368
1980,1587,Aimee,0.00050696914867517169,3130368
1980,1586,Paula,0.00050664969741576714,3130368
1980,1572,Ebony,0.00050217737978410209,3130368
1980,1570,Abigail,0.00050153847726529277,3130368
1980,1557,Alexis,0.00049738561089303238,3130368
1980,1542,Debra,0.00049259384200196266,3130368
1980,1527,Darren,0.000487802073110893,3130368
1980,1525,Martha,0.00048716317059208374,3130368
1980,1522,Maurice,0.00048620481681386981,3130368
1980,1520,Autumn,0.00048556591429506054,3130368
1980,1515,Rhonda,0.00048396865799803728,3130368
1980,1513,Carmen,0.000483329755479228,3130368
1980,1508,Shanna,0.00048173249918220476,3130368
1980,1507,Mitchell,0.00048141304792280015,3130368
1980,1500,Robyn,0.00047917688910696762,3130368
1980,1459,Ruben,0.00046607938747137719,3130368
1980,1451,Reginald,0.00046352377739614,3130368
1980,1443,Darrell,0.00046096816732090287,3130368
1980,1442,Toni,0.00046064871606149821,3130368
1980,1426,Shelly,0.00045553749591102389,3130368
1980,1420,Shawna,0.000453620788354596,3130368
1980,1420,Angelica,0.000453620788354596,3130368
1980,1419,Jonathon,0.00045330133709519136,3130368
1980,1413,Omar,0.0004513846295387635,3130368
1980,1411,Priscilla,0.00045074572701995423,3130368
1980,1407,Hector,0.00044946792198233564,3130368
1980,1404,Ronnie,0.0004485095682041217,3130368
1980,1388,Kristine,0.00044339834805364739,3130368
1980,1388,Jody,0.00044339834805364739,3130368
1980,1387,Johnathan,0.00044307889679424272,3130368
1980,1383,Brittany,0.00044180109175662413,3130368
1980,1383,Marissa,0.00044180109175662413,3130368
1980,1381,Sherry,0.00044116218923781486,3130368
1980,1373,Janelle,0.00043860657916257767,3130368
1980,1371,Claudia,0.0004379676766437684,3130368
1980,1367,Barry,0.00043668987160614981,3130368
1980,1364,Eddie,0.00043573151782793588,3130368
1980,1363,Oscar,0.00043541206656853122,3130368
1980,1359,Ernest,0.00043413426153091268,3130368
1980,1356,Jerome,0.00043317590775269875,3130368
1980,1355,Kerry,0.00043285645649329408,3130368
1980,1351,Terrance,0.00043157865145567549,3130368
1980,1341,Neil,0.00042838413886162903,3130368
1980,1325,Laurie,0.00042327291871115471,3130368
1980,1312,Ana,0.00041912005233889433,3130368
1980,1309,Stefanie,0.00041816169856068039,3130368
1980,1308,Damien,0.00041784224730127579,3130368
1980,1307,Mathew,0.00041752279604187112,3130368
1980,1303,Calvin,0.00041624499100425253,3130368
1980,1299,Kate,0.00041496718596663394,3130368
1980,1297,Melody,0.00041432828344782467,3130368
1980,1285,Alejandro,0.00041049486833496894,3130368
1980,1284,Caroline,0.00041017541707556428,3130368
1980,1274,Garrett,0.00040698090448151782,3130368
1980,1272,Kurt,0.00040634200196270855,3130368
1980,1270,Javier,0.00040570309944389923,3130368
1980,1269,Devin,0.00040538364818449462,3130368
1980,1267,Eugene,0.0004047447456656853,3130368
1980,1266,Edwin,0.00040442529440628069,3130368
1980,1262,Diane,0.0004031474893686621,3130368
1980,1259,Clint,0.00040218913559044817,3130368
1980,1257,Clayton,0.00040155023307163884,3130368
1980,1257,Leonard,0.00040155023307163884,3130368
1980,1251,Tracey,0.000399633525515211,3130368
1980,1251,Tamika,0.000399633525515211,3130368
1980,1251,Raul,0.000399633525515211,3130368
1980,1249,Dale,0.00039899462299640171,3130368
1980,1249,Cara,0.00039899462299640171,3130368
1980,1248,Kellie,0.00039867517173699705,3130368
1980,1241,Fernando,0.00039643901292116452,3130368
1980,1241,Naomi,0.00039643901292116452,3130368
1980,1233,Tommy,0.00039388340284592739,3130368
1980,1228,Rosa,0.00039228614654890413,3130368
1980,1224,Ruth,0.00039100834151128559,3130368
1980,1223,Cristina,0.00039068889025188093,3130368
1980,1218,Whitney,0.00038909163395485768,3130368
1980,1215,Hannah,0.00038813328017664375,3130368
1980,1212,Cameron,0.00038717492639842981,3130368
1980,1209,Joey,0.00038621657262021588,3130368
1980,1206,Geoffrey,0.00038525821884200195,3130368
1980,1206,Marvin,0.00038525821884200195,3130368
1980,1205,Audrey,0.00038493876758259734,3130368
1980,1204,Sheila,0.00038461931632319268,3130368
1980,1198,Sonia,0.00038270260876676482,3130368
1980,1193,Steve,0.00038110535246974156,3130368
1980,1189,Beau,0.000379827547432123,3130368
1980,1184,Theodore,0.00037823029113509977,3130368
1980,1181,Sonya,0.00037727193735688584,3130368
1980,1181,Colin,0.00037727193735688584,3130368
1980,1177,Clifford,0.00037599413231926724,3130368
1980,1170,Alyssa,0.00037375797350343472,3130368
1980,1165,Tyrone,0.00037216071720641152,3130368
1980,1164,Harold,0.00037184126594700685,3130368
1980,1164,Jasmine,0.00037184126594700685,3130368
1980,1161,Terrence,0.00037088291216879292,3130368
1980,1159,Leigh,0.00037024400964998365,3130368
1980,1155,Rafael,0.00036896620461236506,3130368
1980,1153,Austin,0.00036832730209355579,3130368
1980,1152,Krystal,0.00036800785083415113,3130368
1980,1134,Shauna,0.00036225772816486754,3130368
1980,1134,Yvonne,0.00036225772816486754,3130368
1980,1129,Stacie,0.00036066047186784428,3130368
1980,1128,Anita,0.00036034102060843962,3130368
1980,1120,Jarrod,0.00035778541053320249,3130368
1980,1116,Traci,0.0003565076054955839,3130368
1980,1112,Micah,0.0003552298004579653,3130368
1980,1112,Kelley,0.0003552298004579653,3130368
1980,1109,Lynn,0.00035427144667975137,3130368
1980,1108,Glenn,0.00035395199542034676,3130368
1980,1105,Ramon,0.00035299364164213283,3130368
1980,1103,Kerri,0.00035235473912332351,3130368
1980,1096,Shelley,0.000350118580307491,3130368
1980,1096,Christie,0.000350118580307491,3130368
1980,1095,Rose,0.00034979912904808637,3130368
1980,1093,Grant,0.00034916022652927705,3130368
1980,1092,Tia,0.00034884077526987244,3130368
1980,1090,Olivia,0.00034820187275106312,3130368
1980,1088,Jackie,0.00034756297023225385,3130368
1980,1081,Carol,0.00034532681141642132,3130368
1980,1077,Devon,0.00034404900637880273,3130368
1980,1068,Melvin,0.00034117394504416094,3130368
1980,1068,Armando,0.00034117394504416094,3130368
1980,1066,Brendan,0.00034053504252535167,3130368
1980,1061,Brianne,0.00033893778622832841,3130368
1980,1058,Kristie,0.00033797943245011448,3130368
1980,1057,Adriana,0.00033765998119070987,3130368
1980,1055,Marisa,0.00033702107867190055,3130368
1980,1054,Stanley,0.00033670162741249589,3130368
1980,1047,Dwayne,0.00033446546859666342,3130368
1980,1044,Terri,0.00033350711481844948,3130368
1980,1044,Jenna,0.00033350711481844948,3130368
1980,1044,Charlene,0.00033350711481844948,3130368
1980,1040,Gloria,0.00033222930978083089,3130368
1980,1040,Pedro,0.00033222930978083089,3130368
1980,1038,Charity,0.00033159040726202157,3130368
1980,1036,Jana,0.0003309515047432123,3130368
1980,1033,Levi,0.00032999315096499837,3130368
1980,1026,Angie,0.00032775699214916584,3130368
1980,1024,Karl,0.00032711808963035657,3130368
1980,1021,Nikki,0.00032615973585214264,3130368
1980,1021,Ross,0.00032615973585214264,3130368
1980,1020,Latisha,0.000325840284592738,3130368
1980,1017,Eduardo,0.00032488193081452405,3130368
1980,1015,Ralph,0.00032424302829571478,3130368
1980,1014,Leticia,0.00032392357703631011,3130368
1980,1007,Byron,0.00032168741822047759,3130368
1980,1006,Jacquelyn,0.00032136796696107293,3130368
1980,1006,Chris,0.00032136796696107293,3130368
1980,1003,Jeanette,0.000320409613182859,3130368
1980,1000,Karla,0.00031945125940464506,3130368
1980,1000,Becky,0.00031945125940464506,3130368
1980,992,Christa,0.00031689564932940793,3130368
1980,992,Kathy,0.00031689564932940793,3130368
1980,989,Dominic,0.000315937295551194,3130368
1980,980,Marco,0.00031306223421655215,3130368
1980,978,Tricia,0.00031242333169774288,3130368
1980,977,Annie,0.00031210388043833822,3130368
1980,976,Janice,0.00031178442917893361,3130368
1980,973,Francis,0.00031082607540071968,3130368
1980,965,Caleb,0.00030827046532548249,3130368
1980,964,Ellen,0.00030795101406607783,3130368
1980,959,Blake,0.00030635375776905463,3130368
1980,959,Amie,0.00030635375776905463,3130368
1980,959,Keri,0.00030635375776905463,3130368
1980,938,Andy,0.00029964528132155711,3130368
1980,936,Annette,0.00029900637880274779,3130368
1980,929,Rachelle,0.00029677021998691526,3130368
1981,69216,Michael,0.022002292541230456,3145854
1981,57180,Jennifer,0.01817630443116559,3145854
1981,50459,Christopher,0.016039841645543628,3145854
1981,43481,Matthew,0.013821684032380396,3145854
1981,42638,Jessica,0.01355371228289679,3145854
1981,42124,Jason,0.01339032262781426,3145854
1981,40823,David,0.012976762430805753,3145854
1981,39246,Joshua,0.012475467710834642,3145854
1981,38534,James,0.012249138071887634,3145854
1981,35014,John,0.011130205025408044,3145854
1981,34562,Robert,0.010986523850121461,3145854
1981,34420,Amanda,0.010941385073814614,3145854
1981,31161,Daniel,0.009905418369701836,3145854
1981,30896,Joseph,0.0098211805125094816,3145854
1981,28215,Sarah,0.0089689477006879535,3145854
1981,28043,Melissa,0.0089142725631895185,3145854
1981,27458,Ryan,0.0087283135199535643,3145854
1981,27426,Justin,0.0087181414013492043,3145854
1981,26684,Brian,0.0084822754012106091,3145854
1981,24912,William,0.00791899433349418,3145854
1981,22695,Jonathan,0.0072142572414358713,3145854
1981,20799,Eric,0.0066115592141275468,3145854
1981,20378,Brandon,0.0064777322787389372,3145854
1981,20365,Amy,0.0064735998555559161,3145854
1981,20348,Nicole,0.0064681959175473492,3145854
1981,20289,Andrew,0.0064494410738705609,3145854
1981,20246,Stephanie,0.0064357722894959526,3145854
1981,20213,Elizabeth,0.0064252822921852066,3145854
1981,20056,Adam,0.0063753753352825656,3145854
1981,19842,Nicholas,0.006307349292115909,3145854
1981,19168,Jeremy,0.0060930990440115785,3145854
1981,18654,Anthony,0.0059297093889290478,3145854
1981,18304,Timothy,0.005818451841693861,3145854
1981,17949,Heather,0.0057056049009267433,3145854
1981,17824,Michelle,0.0056658700626284631,3145854
1981,17518,Kevin,0.0055685991784742714,3145854
1981,17216,Thomas,0.0054725998091456245,3145854
1981,16920,Richard,0.0053785077120552961,3145854
1981,16760,Rebecca,0.0053276471190334962,3145854
1981,16701,Kimberly,0.0053088922753567079,3145854
1981,16517,Steven,0.0052504025933816385,3145854
1981,16453,Tiffany,0.0052300583561729185,3145854
1981,15965,Jeffrey,0.00507493354745643,3145854
1981,15924,Angela,0.0050619005204945939,3145854
1981,15886,Crystal,0.0050498211296519163,3145854
1981,14791,Aaron,0.0047017439461589762,3145854
1981,14479,Charles,0.0046025657897664669,3145854
1981,14417,Christina,0.00458285730997052,3145854
1981,14378,Benjamin,0.0045704600404214563,3145854
1981,14313,Lisa,0.00454979792450635,3145854
1981,14034,Erin,0.004461109765424587,3145854
1981,13827,Amber,0.004395308873202634,3145854
1981,13588,Mark,0.0043193358623763211,3145854
1981,13330,Jamie,0.0042373231561286693,3145854
1981,13315,Laura,0.0042325549755328762,3145854
1981,13044,Kelly,0.0041464098461022033,3145854
1981,12735,Scott,0.0040481853258288528,3145854
1981,12595,Rachel,0.0040036823069347785,3145854
1981,11792,Paul,0.0037484257057066222,3145854
1981,11791,Andrea,0.0037481078270002357,3145854
1981,11403,April,0.0036247708889223722,3145854
1981,11356,Sara,0.0036098305897222186,3145854
1981,11266,Nathan,0.0035812215061474563,3145854
1981,11053,Mary,0.0035135133416871857,3145854
1981,10801,Emily,0.0034334079076778516,3145854
1981,10773,Jesse,0.0034245073038990368,3145854
1981,10408,Shannon,0.0033084815760680564,3145854
1981,10405,Patrick,0.003307527939948898,3145854
1981,10314,Stephen,0.0032786009776677493,3145854
1981,10141,Travis,0.0032236079614629287,3145854
1981,10068,Danielle,0.0032004028158967327,3145854
1981,9757,Kristin,0.00310154253821061,3145854
1981,9517,Kenneth,0.0030252516486779105,3145854
1981,9506,Ashley,0.0030217549829076621,3145854
1981,9388,Dustin,0.0029842452955540846,3145854
1981,9357,Jacob,0.0029743910556561111,3145854
1981,8966,Megan,0.0028501004814590887,3145854
1981,8916,Sean,0.0028342065461397763,3145854
1981,8836,Lauren,0.0028087762496288764,3145854
1981,8787,Jose,0.0027932001930159505,3145854
1981,8770,Gregory,0.0027877962550073845,3145854
1981,8631,Erica,0.0027436111148196958,3145854
1981,8577,Julie,0.0027264456646748387,3145854
1981,8553,Kristen,0.0027188165757215687,3145854
1981,8437,Katherine,0.002681942645780764,3145854
1981,8411,Chad,0.0026736777994147217,3145854
1981,7740,Maria,0.00246038118742955,3145854
1981,7369,Shawn,0.0023424481873602528,3145854
1981,7325,Courtney,0.0023284615242792576,3145854
1981,7232,Bryan,0.0022988988045853369,3145854
1981,6911,Brandy,0.0021968597398353516,3145854
1981,6903,Bradley,0.0021943167101842616,3145854
1981,6856,Christine,0.0021793764109841081,3145854
1981,6683,Kyle,0.0021243833947792875,3145854
1981,6668,Edward,0.0021196152141834935,3145854
1981,6597,Katie,0.00209704582603007,3145854
1981,6483,Derek,0.0020608076535020381,3145854
1981,6365,Tara,0.002023297966148461,3145854
1981,6040,Samuel,0.0019199873865729305,3145854
1981,5996,Peter,0.0019060007234919358,3145854
1981,5934,Casey,0.0018862922436959884,3145854
1981,5917,Donald,0.0018808883056874223,3145854
1981,5863,Jared,0.0018637228555425649,3145854
1981,5860,Alicia,0.0018627692194234061,3145854
1981,5851,Lindsay,0.00185990831106593,3145854
1981,5822,Kathryn,0.0018506898285807287,3145854
1981,5794,Monica,0.001841789224801914,3145854
1981,5621,Keith,0.0017867962085970932,3145854
1981,5544,Ronald,0.0017623195482053522,3145854
1981,5524,Brandi,0.0017559619740776273,3145854
1981,5523,Samantha,0.0017556440953712411,3145854
1981,5508,Juan,0.0017508759147754473,3145854
1981,5386,Leslie,0.0017120947125963252,3145854
1981,5336,Brooke,0.0016962007772770129,3145854
1981,5292,Patricia,0.0016822141141960179,3145854
1981,5187,Anna,0.001648836850025462,3145854
1981,5161,George,0.0016405720036594196,3145854
1981,5093,Carrie,0.0016189562516251549,3145854
1981,4945,Gary,0.0015719102030799903,3145854
1981,4917,Lindsey,0.0015630095993011755,3145854
1981,4903,Allison,0.0015585592974117679,3145854
1981,4859,Cynthia,0.0015445726343307732,3145854
1981,4857,Natalie,0.0015439368769180005,3145854
1981,4849,Zachary,0.0015413938472669108,3145854
1981,4798,Misty,0.001525182033241212,3145854
1981,4787,Douglas,0.0015216853674709634,3145854
1981,4756,Vanessa,0.0015118311275729897,3145854
1981,4752,Dana,0.0015105596127474447,3145854
1981,4598,Stacy,0.0014616062919639628,3145854
1981,4565,Holly,0.0014511162946532167,3145854
1981,4548,Joel,0.0014457123566446505,3145854
1981,4544,Phillip,0.0014444408418191055,3145854
1981,4536,Karen,0.0014418978121680155,3145854
1981,4518,Marcus,0.0014361759954530629,3145854
1981,4473,Melanie,0.001421871453665682,3145854
1981,4461,Corey,0.001418056909189047,3145854
1981,4372,Raymond,0.0013897657043206709,3145854
1981,4328,Jacqueline,0.0013757790412396761,3145854
1981,4317,Veronica,0.0013722823754694273,3145854
1981,4257,Alexander,0.0013532096530862526,3145854
1981,4252,Latoya,0.0013516202595543214,3145854
1981,4245,Susan,0.0013493951086096176,3145854
1981,4231,Tracy,0.0013449448067202102,3145854
1981,4190,Carlos,0.001331911779758374,3145854
1981,4095,Craig,0.0013017133026516805,3145854
1981,4060,Kristina,0.001290587547928162,3145854
1981,4054,Sandra,0.0012886802756898444,3145854
1981,4054,Catherine,0.0012886802756898444,3145854
1981,3970,Diana,0.0012619784643533997,3145854
1981,3955,Todd,0.0012572102837576061,3145854
1981,3939,Larry,0.0012521242244554261,3145854
1981,3928,Erik,0.0012486275586851773,3145854
1981,3925,Antonio,0.0012476739225660187,3145854
1981,3894,Jeremiah,0.001237819682668045,3145854
1981,3881,Pamela,0.0012336872594850238,3145854
1981,3848,Jill,0.0012231972621742776,3145854
1981,3846,Derrick,0.0012225615047615052,3145854
1981,3837,Dawn,0.001219700596404029,3145854
1981,3820,Tina,0.0012142966583954626,3145854
1981,3812,Stacey,0.0012117536287443728,3145854
1981,3807,Leah,0.0012101642352124414,3145854
1981,3799,Brett,0.0012076212055613514,3145854
1981,3777,Kathleen,0.0012006278740208541,3145854
1981,3760,Jaime,0.0011952239360122879,3145854
1981,3742,Shane,0.0011895021192973355,3145854
1981,3731,Heidi,0.0011860054535270867,3145854
1981,3729,Natasha,0.0011853696961143143,3145854
1981,3720,Nathaniel,0.0011825087877568381,3145854
1981,3696,Candice,0.0011748796988035682,3145854
1981,3686,Victoria,0.0011717009117397056,3145854
1981,3670,Julia,0.0011666148524375258,3145854
1981,3638,Frank,0.0011564427338331658,3145854
1981,3629,Dennis,0.0011535818254756896,3145854
1981,3619,Wendy,0.001150403038411827,3145854
1981,3610,Valerie,0.0011475421300543508,3145854
1981,3578,Philip,0.0011373700114499911,3145854
1981,3512,Cory,0.0011163900168284988,3145854
1981,3474,Lori,0.0011043106259858214,3145854
1981,3404,Tanya,0.0010820591165387841,3145854
1981,3404,Erika,0.0010820591165387841,3145854
1981,3397,Shaun,0.0010798339655940803,3145854
1981,3389,Gabriel,0.0010772909359429903,3145854
1981,3369,Lucas,0.0010709333618152655,3145854
1981,3368,Brent,0.0010706154831088791,3145854
1981,3363,Jordan,0.0010690260895769479,3145854
1981,3337,Randy,0.0010607612432109055,3145854
1981,3335,Luis,0.0010601254857981329,3145854
1981,3335,Jeffery,0.0010601254857981329,3145854
1981,3270,Robin,0.001039463369883027,3145854
1981,3257,Kristy,0.0010353309467000058,3145854
1981,3253,Katrina,0.0010340594318744608,3145854
1981,3211,Denise,0.0010207085262062385,3145854
1981,3189,Curtis,0.0010137151946657411,3145854
1981,3146,Tyler,0.0010000464102911323,3145854
1981,3142,Seth,0.00099877489546558733,3145854
1981,3114,Teresa,0.00098987429168677257,3145854
1981,3063,Angel,0.00097366247766107392,3145854
1981,3048,Russell,0.00096889429706528024,3145854
1981,3042,Jerry,0.00096698702482696274,3145854
1981,3040,Wesley,0.00096635126741419024,3145854
1981,3017,Luke,0.00095904005716730657,3145854
1981,2999,Renee,0.00095331824045235408,3145854
1981,2974,Terry,0.00094537127279269791,3145854
1981,2939,Theresa,0.00093424551806917935,3145854
1981,2931,Ian,0.00093170248841808936,3145854
1981,2927,Christy,0.00093043097359254436,3145854
1981,2911,Nancy,0.00092534491429036437,3145854
1981,2904,Billy,0.00092311976334566068,3145854
1981,2852,Cassandra,0.00090659007061357584,3145854
1981,2846,Monique,0.00090468279837525834,3145854
1981,2835,Victor,0.00090118613260500966,3145854
1981,2796,Anne,0.000888788863055946,3145854
1981,2795,Gina,0.0008884709843495598,3145854
1981,2787,Margaret,0.00088592795469846981,3145854
1981,2780,Carl,0.00088370280375376612,3145854
1981,2773,Nichole,0.00088147765280906232,3145854
1981,2761,Melinda,0.00087766310833242733,3145854
1981,2754,Vincent,0.00087543795738772364,3145854
1981,2753,Tonya,0.00087512007868133744,3145854
1981,2744,Jesus,0.00087225917032386115,3145854
1981,2730,Brenda,0.00086780886843445377,3145854
1981,2715,Linda,0.00086304068783866,3145854
1981,2714,Adrian,0.00086272280913227378,3145854
1981,2713,Mario,0.00086240493042588759,3145854
1981,2699,Alison,0.0008579546285364801,3145854
1981,2697,Lee,0.0008573188711237076,3145854
1981,2689,Bethany,0.00085477584147261761,3145854
1981,2685,Bobby,0.00085350432664707261,3145854
1981,2648,Tamara,0.00084174281451078145,3145854
1981,2641,Tony,0.00083951766356607776,3145854
1981,2611,Meghan,0.00082998130237449039,3145854
1981,2591,Alan,0.00082362372824676541,3145854
1981,2588,Tammy,0.00082267009212760671,3145854
1981,2585,Christian,0.00082171645600844791,3145854
1981,2574,Candace,0.00081821979023819923,3145854
1981,2529,Johnny,0.00080391524845081818,3145854
1981,2528,Barbara,0.00080359736974443187,3145854
1981,2513,Troy,0.00079882918914863819,3145854
1981,2493,Morgan,0.00079247161502091321,3145854
1981,2478,Sabrina,0.00078770343442511952,3145854
1981,2436,Kara,0.00077435252875689717,3145854
1981,2420,Jessie,0.00076926646945471718,3145854
1981,2399,Jenny,0.000762591016620606,3145854
1981,2376,Cody,0.00075527980637372233,3145854
1981,2369,Miguel,0.00075305465542901864,3145854
1981,2345,Ricardo,0.00074542556647574877,3145854
1981,2290,Beth,0.00072794223762450512,3145854
1981,2287,Michele,0.00072698860150534643,3145854
1981,2270,Kelli,0.00072158466349678024,3145854
1981,2241,Roger,0.00071236618101157907,3145854
1981,2234,Miranda,0.00071014103006687528,3145854
1981,2202,Ricky,0.00069996891146251541,3145854
1981,2198,Kristi,0.00069869739663697041,3145854
1981,2195,Clinton,0.00069774376051781172,3145854
1981,2181,Lawrence,0.00069329345862840423,3145854
1981,2177,Henry,0.00069202194380285924,3145854
1981,2144,Martin,0.00068153194649211307,3145854
1981,2136,Sharon,0.00067898891684102318,3145854
1981,2128,Krystal,0.00067644588718993319,3145854
1981,2121,Rachael,0.00067422073624522939,3145854
1981,2116,Ann,0.0006726313427132982,3145854
1981,2115,Cheryl,0.000672313464006912,3145854
1981,2084,Molly,0.00066245922410893834,3145854
1981,2082,Mandy,0.00066182346669616584,3145854
1981,2072,Jillian,0.00065864467963230335,3145854
1981,2066,Danny,0.00065673740739398585,3145854
1981,2062,Jimmy,0.00065546589256844086,3145854
1981,2056,Andre,0.00065355862033012336,3145854
1981,2055,Allen,0.00065324074162373717,3145854
1981,2052,Colleen,0.00065228710550457837,3145854
1981,2051,Jon,0.00065196922679819217,3145854
1981,2050,Jorge,0.00065165134809180587,3145854
1981,2038,Marc,0.000647836803615171,3145854
1981,2038,Latasha,0.000647836803615171,3145854
1981,2031,Meredith,0.00064561165267046719,3145854
1981,2014,Tasha,0.000640207714661901,3145854
1981,2011,Rodney,0.00063925407854274231,3145854
1981,2011,Micheal,0.00063925407854274231,3145854
1981,1992,Alisha,0.00063321438312140363,3145854
1981,1988,Randall,0.00063194286829585864,3145854
1981,1975,Marie,0.00062781044511283745,3145854
1981,1974,Walter,0.00062749256640645115,3145854
1981,1972,Evan,0.00062685680899367865,3145854
1981,1968,Willie,0.00062558529416813365,3145854
1981,1959,Mitchell,0.00062272438581065747,3145854
1981,1947,Brad,0.00061890984133402248,3145854
1981,1946,Carolyn,0.00061859196262763628,3145854
1981,1943,Alexis,0.00061763832650847748,3145854
1981,1943,Kari,0.00061763832650847748,3145854
1981,1934,Francisco,0.00061477741815100129,3145854
1981,1927,Kristopher,0.0006125522672062976,3145854
1981,1924,Manuel,0.0006115986310871388,3145854
1981,1923,Deanna,0.0006112807523807526,3145854
1981,1918,Albert,0.00060969135884882131,3145854
1981,1893,Bridget,0.00060174439118916513,3145854
1981,1892,Rebekah,0.00060142651248277894,3145854
1981,1891,Tabitha,0.00060110863377639263,3145854
1981,1890,Roberto,0.00060079075507000644,3145854
1981,1890,Deborah,0.00060079075507000644,3145854
1981,1862,Alex,0.00059189015129119157,3145854
1981,1860,Regina,0.00059125439387841907,3145854
1981,1846,Joe,0.00058680409198901158,3145854
1981,1843,Kendra,0.00058585045586985278,3145854
1981,1838,Krista,0.00058426106233792159,3145854
1981,1830,Isaac,0.0005817180326868316,3145854
1981,1816,Mindy,0.00057726773079742422,3145854
1981,1806,Joanna,0.00057408894373356173,3145854
1981,1800,Abigail,0.00057218167149524423,3145854
1981,1799,Louis,0.00057186379278885793,3145854
1981,1796,Jaclyn,0.00057091015666969923,3145854
1981,1783,Arthur,0.000566777733486678,3145854
1981,1782,Jay,0.00056645985478029175,3145854
1981,1779,Virginia,0.000565506218661133,3145854
1981,1765,Carla,0.00056105591677172557,3145854
1981,1762,Suzanne,0.00056010228065256687,3145854
1981,1747,Trevor,0.00055533410005677319,3145854
1981,1745,Gerald,0.00055469834264400069,3145854
1981,1742,Wayne,0.00055374470652484189,3145854
1981,1732,Cindy,0.0005505659194609794,3145854
1981,1718,Blake,0.000546115617571572,3145854
1981,1718,Trisha,0.000546115617571572,3145854
1981,1710,Roy,0.000543572587920482,3145854
1981,1701,Brittany,0.00054071167956300584,3145854
1981,1694,Johnathan,0.000538486528618302,3145854
1981,1680,Donna,0.00053403622672889455,3145854
1981,1680,Nina,0.00053403622672889455,3145854
1981,1678,Lance,0.00053340046931612216,3145854
1981,1670,Jermaine,0.00053085743966503217,3145854
1981,1623,Bruce,0.00051591714046487851,3145854
1981,1622,Jonathon,0.00051559926175849232,3145854
1981,1615,Maurice,0.00051337411081378852,3145854
1981,1614,Felicia,0.00051305623210740232,3145854
1981,1614,Mathew,0.00051305623210740232,3145854
1981,1609,Joy,0.00051146683857547113,3145854
1981,1607,Bonnie,0.00051083108116269863,3145854
1981,1592,Desiree,0.00050606290056690484,3145854
1981,1591,Jack,0.00050574502186051865,3145854
1981,1574,Jodi,0.00050034108385195247,3145854
1981,1558,Adrienne,0.00049525502454977248,3145854
1981,1549,Martha,0.00049239411619229629,3145854
1981,1545,Yolanda,0.0004911226013667513,3145854
1981,1545,Janet,0.0004911226013667513,3145854
1981,1536,Ebony,0.00048826169300927505,3145854
1981,1529,Summer,0.00048603654206457136,3145854
1981,1512,Priscilla,0.00048063260405600513,3145854
1981,1502,Claudia,0.00047745381699214269,3145854
1981,1501,Aimee,0.00047713593828575644,3145854
1981,1497,Carmen,0.00047586442346021145,3145854
1981,1488,Garrett,0.0004730035151027352,3145854
1981,1487,Autumn,0.00047268563639634895,3145854
1981,1471,Angelica,0.000467599577094169,3145854
1981,1467,Paula,0.000466328062268624,3145854
1981,1467,Stefanie,0.000466328062268624,3145854
1981,1457,Alejandro,0.00046314927520476159,3145854
1981,1448,Frederick,0.00046028836684728535,3145854
1981,1444,Austin,0.00045901685202174035,3145854
1981,1440,Oscar,0.00045774533719619535,3145854
1981,1431,Calvin,0.00045488442883871916,3145854
1981,1425,Marissa,0.00045297715660040167,3145854
1981,1424,Ruben,0.00045265927789401542,3145854
1981,1420,Caleb,0.00045138776306847042,3145854
1981,1417,Cameron,0.00045043412694931168,3145854
1981,1414,Darren,0.000449480490830153,3145854
1981,1412,Omar,0.00044884473341738048,3145854
1981,1395,Hannah,0.00044344079540881425,3145854
1981,1394,Ana,0.000443122916702428,3145854
1981,1392,Reginald,0.0004424871592896555,3145854
1981,1390,Noah,0.00044185140187688306,3145854
1981,1380,Jasmine,0.00043867261481302057,3145854
1981,1376,Kate,0.00043740109998747557,3145854
1981,1369,Hector,0.00043517594904277183,3145854
1981,1366,Caroline,0.00043422231292361313,3145854
1981,1366,Ronnie,0.00043422231292361313,3145854
1981,1357,Lacey,0.00043136140456613689,3145854
1981,1356,Robyn,0.00043104352585975064,3145854
1981,1356,Whitney,0.00043104352585975064,3145854
1981,1356,Levi,0.00043104352585975064,3145854
1981,1352,Shawna,0.00042977201103420564,3145854
1981,1348,Jerome,0.00042850049620866065,3145854
1981,1342,Darrell,0.00042659322397034321,3145854
1981,1334,Rhonda,0.00042405019431925321,3145854
1981,1333,Clayton,0.00042373231561286697,3145854
1981,1331,Jenna,0.00042309655820009447,3145854
1981,1328,Kristine,0.00042214292208093572,3145854
1981,1328,Toni,0.00042214292208093572,3145854
1981,1326,Barry,0.00042150716466816322,3145854
1981,1324,Debra,0.00042087140725539072,3145854
