state,name,count,total_per_year,percentage
DE,Leilani,7,6171,0.0011343380327337547
DE,Summer,7,6171,0.0011343380327337547
DE,Cody,7,6171,0.0011343380327337547
DE,Ana,7,6171,0.0011343380327337547
MO,Payton,66,58188,0.0011342544854609198
MO,Samantha,66,58188,0.0011342544854609198
FL,Amir,207,182711,0.0011329367142646036
NY,Alice,218,192479,0.0011325910878589353
NY,Amir,218,192479,0.0011325910878589353
IA,Ariana,32,28264,0.0011321822813472968
IA,Kaden,32,28264,0.0011321822813472968
IA,Myles,32,28264,0.0011321822813472968
IA,Beau,32,28264,0.0011321822813472968
IA,Eden,32,28264,0.0011321822813472968
IA,Zander,32,28264,0.0011321822813472968
IA,Tyler,32,28264,0.0011321822813472968
ID,Beckett,16,14133,0.001132102172221043
ID,Kash,16,14133,0.001132102172221043
ID,Rhett,16,14133,0.001132102172221043
ID,Charlee,16,14133,0.001132102172221043
ID,Griffin,16,14133,0.001132102172221043
ID,Tobias,16,14133,0.001132102172221043
ID,Kinley,16,14133,0.001132102172221043
ID,Dakota,16,14133,0.001132102172221043
ID,Timothy,16,14133,0.001132102172221043
ID,Abel,16,14133,0.001132102172221043
ID,Maddox,16,14133,0.001132102172221043
ID,Ximena,16,14133,0.001132102172221043
ID,Brooke,16,14133,0.001132102172221043
ID,Ashley,16,14133,0.001132102172221043
ID,Bryson,16,14133,0.001132102172221043
ID,Jordan,16,14133,0.001132102172221043
ID,Angel,16,14133,0.001132102172221043
ID,Paul,16,14133,0.001132102172221043
ID,Kevin,16,14133,0.001132102172221043
AL,Bennett,48,42522,0.0011288274305065614
AL,Braylon,48,42522,0.0011288274305065614
AL,Margaret,48,42522,0.0011288274305065614
AL,Leah,48,42522,0.0011288274305065614
AL,Alice,48,42522,0.0011288274305065614
AL,Kaden,48,42522,0.0011288274305065614
AL,Ariana,48,42522,0.0011288274305065614
AL,Gabriella,48,42522,0.0011288274305065614
TX,Nolan,401,355286,0.001128668171557562
GA,Kendall,116,102801,0.0011283936926683592
GA,Caden,116,102801,0.0011283936926683592
MI,Maya,100,88627,0.0011283243255441344
MI,Allison,100,88627,0.0011283243255441344
IL,Aubree,140,124106,0.0011280679419206163
AZ,Sarah,75,66488,0.0011280231019131272
FL,Camden,206,182711,0.0011274635900411032
NY,Joel,217,192479,0.0011273957158962795
NY,Muhammad,217,192479,0.0011273957158962795
OK,Everett,41,36378,0.0011270548133487273
OK,Lane,41,36378,0.0011270548133487273
OK,Adalynn,41,36378,0.0011270548133487273
OK,Corbin,41,36378,0.0011270548133487273
OK,Dakota,41,36378,0.0011270548133487273
OK,Arianna,41,36378,0.0011270548133487273
OH,Timothy,126,111850,0.001126508717031739
NC,Emery,109,96766,0.001126428704296964
NC,Malachi,109,96766,0.001126428704296964
TX,Matteo,400,355286,0.0011258535377132789
MS,Marcus,28,24872,0.0011257639112254745
MS,Kylee,28,24872,0.0011257639112254745
MS,Payton,28,24872,0.0011257639112254745
MS,Maci,28,24872,0.0011257639112254745
MS,Ellie,28,24872,0.0011257639112254745
MS,Rowan,28,24872,0.0011257639112254745
MS,Reagan,28,24872,0.0011257639112254745
MS,Hudson,28,24872,0.0011257639112254745
CO,Adeline,57,50653,0.0011253035358221625
CO,Santiago,57,50653,0.0011253035358221625
CO,Annabelle,57,50653,0.0011253035358221625
CO,Bailey,57,50653,0.0011253035358221625
WV,Titus,16,14220,0.0011251758087201125
WV,Justin,16,14220,0.0011251758087201125
WV,Jaxton,16,14220,0.0011251758087201125
WV,Cora,16,14220,0.0011251758087201125
WV,Richard,16,14220,0.0011251758087201125
WV,Micah,16,14220,0.0011251758087201125
WV,Brooklynn,16,14220,0.0011251758087201125
WV,Sydney,16,14220,0.0011251758087201125
WV,Ariana,16,14220,0.0011251758087201125
WV,Gianna,16,14220,0.0011251758087201125
WV,Braelynn,16,14220,0.0011251758087201125
WV,Penelope,16,14220,0.0011251758087201125
WV,Miles,16,14220,0.0011251758087201125
NM,Estevan,17,15112,0.0011249338274219164
NM,Zane,17,15112,0.0011249338274219164
NM,Oscar,17,15112,0.0011249338274219164
NM,Camden,17,15112,0.0011249338274219164
NM,Gianna,17,15112,0.0011249338274219164
NM,Mario,17,15112,0.0011249338274219164
NM,Maddox,17,15112,0.0011249338274219164
NM,Paul,17,15112,0.0011249338274219164
NM,Destiny,17,15112,0.0011249338274219164
NM,Abraham,17,15112,0.0011249338274219164
NM,Arabella,17,15112,0.0011249338274219164
NM,Quinn,17,15112,0.0011249338274219164
NM,Lucy,17,15112,0.0011249338274219164
CA,Aurora,481,427638,0.0011247831109489801
MD,Jeremy,58,51607,0.0011238785436084252
WA,Cole,76,67630,0.0011237616442407216
WA,Josephine,76,67630,0.0011237616442407216
WA,Vincent,76,67630,0.0011237616442407216
KY,Kingston,45,40067,0.001123118776050116
KY,Kaleb,45,40067,0.001123118776050116
KY,Preston,45,40067,0.001123118776050116
TN,Declan,75,66781,0.0011230739282131145
TN,Xavier,75,66781,0.0011230739282131145
TN,Kaden,75,66781,0.0011230739282131145
LA,Adrian,52,46303,0.0011230373841867698
LA,Kameron,52,46303,0.0011230373841867698
LA,Mila,52,46303,0.0011230373841867698
LA,Lucy,52,46303,0.0011230373841867698
LA,Sarah,52,46303,0.0011230373841867698
LA,Ezra,52,46303,0.0011230373841867698
MN,Skylar,59,52542,0.001122911194853641
MN,Elena,59,52542,0.001122911194853641
NJ,Lillian,88,78390,0.0011225921673682867
NJ,Leonardo,88,78390,0.0011225921673682867
NJ,Sean,88,78390,0.0011225921673682867
NJ,Chana,88,78390,0.0011225921673682867
VA,Roman,89,79313,0.00112213634587016
VA,Aurora,89,79313,0.00112213634587016
VA,Josephine,89,79313,0.00112213634587016
VA,Eliana,89,79313,0.00112213634587016
FL,Anna,205,182711,0.0011219904658176026
FL,Carson,205,182711,0.0011219904658176026
WI,Lilly,56,49954,0.0011210313488409336
PA,Annabelle,125,111578,0.0011202925307856387
PA,Brooke,125,111578,0.0011202925307856387
MA,Aurora,61,54463,0.001120026439968419
MA,Taylor,61,54463,0.001120026439968419
IL,Caroline,139,124106,0.0011200103137640404
IN,Elliott,74,66111,0.001119329612318676
IN,Isabelle,74,66111,0.001119329612318676
IN,Sarah,74,66111,0.001119329612318676
ME,Skylar,9,8050,0.0011180124223602484
ME,Peter,9,8050,0.0011180124223602484
ME,Naomi,9,8050,0.0011180124223602484
ME,Alaina,9,8050,0.0011180124223602484
ME,Oscar,9,8050,0.0011180124223602484
ME,Callen,9,8050,0.0011180124223602484
ME,Odin,9,8050,0.0011180124223602484
ME,Jasper,9,8050,0.0011180124223602484
ME,Ariana,9,8050,0.0011180124223602484
ME,Rory,9,8050,0.0011180124223602484
ME,Kylie,9,8050,0.0011180124223602484
ME,Jasmine,9,8050,0.0011180124223602484
ME,Molly,9,8050,0.0011180124223602484
ME,Jamison,9,8050,0.0011180124223602484
ME,Malachi,9,8050,0.0011180124223602484
ME,Eliza,9,8050,0.0011180124223602484
ME,Lilliana,9,8050,0.0011180124223602484
ME,Dexter,9,8050,0.0011180124223602484
ME,Josiah,9,8050,0.0011180124223602484
ME,Lennon,9,8050,0.0011180124223602484
ME,Maeve,9,8050,0.0011180124223602484
ME,Zander,9,8050,0.0011180124223602484
ME,Maddison,9,8050,0.0011180124223602484
ME,Eden,9,8050,0.0011180124223602484
ME,Charlie,9,8050,0.0011180124223602484
ME,Preston,9,8050,0.0011180124223602484
ME,Jocelyn,9,8050,0.0011180124223602484
ME,Cecilia,9,8050,0.0011180124223602484
ME,Ronan,9,8050,0.0011180124223602484
ME,Christian,9,8050,0.0011180124223602484
ME,Adalynn,9,8050,0.0011180124223602484
ME,Jonah,9,8050,0.0011180124223602484
ME,Raelynn,9,8050,0.0011180124223602484
ME,Lucille,9,8050,0.0011180124223602484
ME,Edward,9,8050,0.0011180124223602484
ME,Colby,9,8050,0.0011180124223602484
OR,Felix,37,33102,0.001117757235212374
OR,Sophie,37,33102,0.001117757235212374
OR,Sage,37,33102,0.001117757235212374
OR,Isabelle,37,33102,0.001117757235212374
OR,Melanie,37,33102,0.001117757235212374
OR,Ariana,37,33102,0.001117757235212374
OR,Diego,37,33102,0.001117757235212374
OR,Reagan,37,33102,0.001117757235212374
OR,Juan,37,33102,0.001117757235212374
NV,Kingston,27,24158,0.001117642188922924
NV,Lillian,27,24158,0.001117642188922924
NV,George,27,24158,0.001117642188922924
NV,Reagan,27,24158,0.001117642188922924
NV,Rylee,27,24158,0.001117642188922924
NV,Nicolas,27,24158,0.001117642188922924
NV,Ashton,27,24158,0.001117642188922924
NV,Joel,27,24158,0.001117642188922924
NV,Kayla,27,24158,0.001117642188922924
NV,Andres,27,24158,0.001117642188922924
NV,Bryan,27,24158,0.001117642188922924
NV,Maverick,27,24158,0.001117642188922924
OH,Everett,125,111850,0.001117568171658471
KS,Trinity,32,28644,0.0011171624074849881
KS,Damian,32,28644,0.0011171624074849881
KS,Hailey,32,28644,0.0011171624074849881
KS,Lane,32,28644,0.0011171624074849881
KS,Genevieve,32,28644,0.0011171624074849881
KS,Dawson,32,28644,0.0011171624074849881
KS,Giovanni,32,28644,0.0011171624074849881
KS,Brady,32,28644,0.0011171624074849881
KS,Zane,32,28644,0.0011171624074849881
KS,Adam,32,28644,0.0011171624074849881
KS,Jason,32,28644,0.0011171624074849881
KS,Alice,32,28644,0.0011171624074849881
MO,Malachi,65,58188,0.0011170688114387846
MO,Beau,65,58188,0.0011170688114387846
MO,Brandon,65,58188,0.0011170688114387846
MO,Brooklynn,65,58188,0.0011170688114387846
MO,Rylee,65,58188,0.0011170688114387846
MI,Amir,99,88627,0.001117041082288693
MI,Braxton,99,88627,0.001117041082288693
MI,Antonio,99,88627,0.001117041082288693
MI,Everett,99,88627,0.001117041082288693
MI,Naomi,99,88627,0.001117041082288693
NY,Sophie,215,192479,0.0011170049719709683
NY,Elias,215,192479,0.0011170049719709683
NY,Colton,215,192479,0.0011170049719709683
FL,Jade,204,182711,0.0011165173415941022
FL,Roman,204,182711,0.0011165173415941022
NC,Adalyn,108,96766,0.0011160944960006613
NC,Hadley,108,96766,0.0011160944960006613
UT,Everly,43,38536,0.0011158397342744446
UT,Allison,43,38536,0.0011158397342744446
UT,Lilly,43,38536,0.0011158397342744446
UT,George,43,38536,0.0011158397342744446
UT,Reagan,43,38536,0.0011158397342744446
UT,Maverick,43,38536,0.0011158397342744446
CA,Nicole,477,427638,0.0011154294052446228
SC,Preston,44,39463,0.001114968451460862
SC,Ariel,44,39463,0.001114968451460862
AR,Genesis,29,26011,0.001114912921456307
AR,Lyric,29,26011,0.001114912921456307
AR,Isabelle,29,26011,0.001114912921456307
AR,Nicholas,29,26011,0.001114912921456307
AR,Penelope,29,26011,0.001114912921456307
AR,Harrison,29,26011,0.001114912921456307
AR,Declan,29,26011,0.001114912921456307
AR,Bryce,29,26011,0.001114912921456307
AR,Vivian,29,26011,0.001114912921456307
AR,Eva,29,26011,0.001114912921456307
AR,Xander,29,26011,0.001114912921456307
AR,Paxton,29,26011,0.001114912921456307
CA,Katherine,476,427638,0.0011130909788185333
AZ,Antonio,74,66488,0.0011129827938876188
AZ,Abraham,74,66488,0.0011129827938876188
AZ,Omar,74,66488,0.0011129827938876188
AZ,Bentley,74,66488,0.0011129827938876188
AZ,Jade,74,66488,0.0011129827938876188
SD,Eric,8,7189,0.0011128112393935178
SD,Maya,8,7189,0.0011128112393935178
SD,Colt,8,7189,0.0011128112393935178
SD,Jude,8,7189,0.0011128112393935178
SD,Ezekiel,8,7189,0.0011128112393935178
SD,Braylee,8,7189,0.0011128112393935178
SD,Gunner,8,7189,0.0011128112393935178
SD,Caden,8,7189,0.0011128112393935178
SD,Kate,8,7189,0.0011128112393935178
SD,Adalynn,8,7189,0.0011128112393935178
SD,Nathaniel,8,7189,0.0011128112393935178
SD,Kyrie,8,7189,0.0011128112393935178
SD,Ayden,8,7189,0.0011128112393935178
SD,Genevieve,8,7189,0.0011128112393935178
SD,Kolton,8,7189,0.0011128112393935178
SD,Reagan,8,7189,0.0011128112393935178
SD,Justin,8,7189,0.0011128112393935178
SD,Alaina,8,7189,0.0011128112393935178
SD,Kylie,8,7189,0.0011128112393935178
SD,Vincent,8,7189,0.0011128112393935178
SD,Kasen,8,7189,0.0011128112393935178
SD,Bella,8,7189,0.0011128112393935178
SD,Mila,8,7189,0.0011128112393935178
SD,Bradley,8,7189,0.0011128112393935178
SD,Phoenix,8,7189,0.0011128112393935178
SD,Mckenzie,8,7189,0.0011128112393935178
SD,Tenley,8,7189,0.0011128112393935178
SD,Haddie,8,7189,0.0011128112393935178
SD,Isabel,8,7189,0.0011128112393935178
SD,Savannah,8,7189,0.0011128112393935178
SD,Jocelyn,8,7189,0.0011128112393935178
SD,Journey,8,7189,0.0011128112393935178
SD,Aaron,8,7189,0.0011128112393935178
SD,Drake,8,7189,0.0011128112393935178
SD,Olive,8,7189,0.0011128112393935178
SD,Katherine,8,7189,0.0011128112393935178
SD,Kingston,8,7189,0.0011128112393935178
SD,Gracie,8,7189,0.0011128112393935178
SD,Ashton,8,7189,0.0011128112393935178
SD,Xander,8,7189,0.0011128112393935178
SD,Grant,8,7189,0.0011128112393935178
SD,Bailey,8,7189,0.0011128112393935178
SD,Adam,8,7189,0.0011128112393935178
IL,Amir,138,124106,0.0011119526856074645
IL,Eliana,138,124106,0.0011119526856074645
NY,Angelina,214,192479,0.0011118096000083126
TX,Joel,395,355286,0.0011117803684918628
TX,Ariel,395,355286,0.0011117803684918628
PA,Ayden,124,111578,0.0011113301905393536
PA,Bryson,124,111578,0.0011113301905393536
FL,Maria,203,182711,0.0011110442173706016
NE,Ivy,20,18014,0.001110247585211502
NE,Peyton,20,18014,0.001110247585211502
NE,Brooklynn,20,18014,0.001110247585211502
NE,Serenity,20,18014,0.001110247585211502
NE,Emersyn,20,18014,0.001110247585211502
NE,Reagan,20,18014,0.001110247585211502
NE,Adalynn,20,18014,0.001110247585211502
NE,Mackenzie,20,18014,0.001110247585211502
NE,Xander,20,18014,0.001110247585211502
NE,Jesse,20,18014,0.001110247585211502
NE,Jasper,20,18014,0.001110247585211502
NJ,Kimberly,87,78390,0.0011098354381936472
NJ,Brooklyn,87,78390,0.0011098354381936472
NJ,Rivka,87,78390,0.0011098354381936472
VA,Lauren,88,79313,0.0011095280723210572
VA,Kingston,88,79313,0.0011095280723210572
VA,Hazel,88,79313,0.0011095280723210572
OH,Kaiden,124,111850,0.0011086276262852034
CA,Alice,474,427638,0.0011084141259663548
CA,Andres,474,427638,0.0011084141259663548
TN,Wesley,74,66781,0.001108099609170273
TN,Penelope,74,66781,0.001108099609170273
CA,Brayden,473,427638,0.0011060756995402653
NC,Hazel,107,96766,0.001105760287704359
NC,Kingston,107,96766,0.001105760287704359
MI,Willow,98,88627,0.0011057578390332517
MI,Bailey,98,88627,0.0011057578390332517
CO,Alexandra,56,50653,0.001105561368527037
CO,Faith,56,50653,0.001105561368527037
CO,Graham,56,50653,0.001105561368527037
CO,Cole,56,50653,0.001105561368527037
AL,Reagan,47,42522,0.001105310192371008
AL,Emery,47,42522,0.001105310192371008
MD,Elias,57,51607,0.0011045013273393144
MD,Carlos,57,51607,0.0011045013273393144
MD,Andrea,57,51607,0.0011045013273393144
MD,Emerson,57,51607,0.0011045013273393144
MD,Vivian,57,51607,0.0011045013273393144
MD,Alice,57,51607,0.0011045013273393144
IN,Charlie,73,66111,0.0011042035364765318
IL,Nevaeh,137,124106,0.0011038950574508888
IL,Colin,137,124106,0.0011038950574508888
IL,Sadie,137,124106,0.0011038950574508888
IL,Sophie,137,124106,0.0011038950574508888
MN,Sophie,58,52542,0.0011038788017205283
MN,Abel,58,52542,0.0011038788017205283
MN,Rylee,58,52542,0.0011038788017205283
MN,Taylor,58,52542,0.0011038788017205283
CA,Amy,472,427638,0.001103737273114176
PA,Molly,123,111578,0.0011023678502930685
MA,Jayce,60,54463,0.0011016653507886088
MA,Bella,60,54463,0.0011016653507886088
MA,Calvin,60,54463,0.0011016653507886088
MA,Greyson,60,54463,0.0011016653507886088
MA,Reese,60,54463,0.0011016653507886088
LA,Madelyn,51,46303,0.0011014405114139472
LA,Dawson,51,46303,0.0011014405114139472
LA,Eric,51,46303,0.0011014405114139472
LA,Mackenzie,51,46303,0.0011014405114139472
LA,Kai,51,46303,0.0011014405114139472
LA,Payton,51,46303,0.0011014405114139472
LA,Eleanor,51,46303,0.0011014405114139472
LA,Demi,51,46303,0.0011014405114139472
LA,Bradley,51,46303,0.0011014405114139472
LA,Braylon,51,46303,0.0011014405114139472
LA,Violet,51,46303,0.0011014405114139472
LA,Tucker,51,46303,0.0011014405114139472
CT,Adeline,29,26330,0.0011014052411697684
CT,Emmett,29,26330,0.0011014052411697684
CT,Roman,29,26330,0.0011014052411697684
CT,Emerson,29,26330,0.0011014052411697684
CT,Liliana,29,26330,0.0011014052411697684
CT,Jake,29,26330,0.0011014052411697684
CT,Kai,29,26330,0.0011014052411697684
CT,Adrianna,29,26330,0.0011014052411697684
CT,Mateo,29,26330,0.0011014052411697684
CT,Calvin,29,26330,0.0011014052411697684
CT,Ellie,29,26330,0.0011014052411697684
CT,Lorenzo,29,26330,0.0011014052411697684
CT,Ryder,29,26330,0.0011014052411697684
WI,Nathaniel,55,49954,0.0011010129318973455
WI,Alexa,55,49954,0.0011010129318973455
WI,Adalyn,55,49954,0.0011010129318973455
WI,Nevaeh,55,49954,0.0011010129318973455
FL,Ellie,201,182711,0.0011000979689236006
MO,Everett,64,58188,0.0010998831374166495
MO,Maverick,64,58188,0.0010998831374166495
MO,Corbin,64,58188,0.0010998831374166495
OH,Graham,123,111850,0.0010996870809119356
OH,Payton,123,111850,0.0010996870809119356
OH,Emery,123,111850,0.0010996870809119356
OK,Payton,40,36378,0.0010995656715597339
OK,Bryce,40,36378,0.0010995656715597339
OK,Ariana,40,36378,0.0010995656715597339
OK,Trinity,40,36378,0.0010995656715597339
OK,Karter,40,36378,0.0010995656715597339
OK,Sarah,40,36378,0.0010995656715597339
GA,Adam,113,102801,0.0010992110971683154
KY,Timothy,44,40067,0.0010981605810267802
KY,Shelby,44,40067,0.0010981605810267802
KY,Ariana,44,40067,0.0010981605810267802
KY,Everett,44,40067,0.0010981605810267802
KY,Malachi,44,40067,0.0010981605810267802
KY,Jameson,44,40067,0.0010981605810267802
KY,Zayden,44,40067,0.0010981605810267802
AZ,Brianna,73,66488,0.0010979424858621105
AZ,Maria,73,66488,0.0010979424858621105
AZ,Nora,73,66488,0.0010979424858621105
AZ,Ivy,73,66488,0.0010979424858621105
NJ,Jose,86,78390,0.0010970787090190076
NJ,Jayce,86,78390,0.0010970787090190076
NJ,Carlos,86,78390,0.0010970787090190076
NJ,Amy,86,78390,0.0010970787090190076
IA,Zachary,31,28264,0.0010968015850551939
IA,Karter,31,28264,0.0010968015850551939
IA,Kingston,31,28264,0.0010968015850551939
IA,Brady,31,28264,0.0010968015850551939
IA,Lucille,31,28264,0.0010968015850551939
IA,Payton,31,28264,0.0010968015850551939
IA,Alexa,31,28264,0.0010968015850551939
IA,Josephine,31,28264,0.0010968015850551939
IA,Kinley,31,28264,0.0010968015850551939
IA,Colin,31,28264,0.0010968015850551939
IA,Jason,31,28264,0.0010968015850551939
CA,Lincoln,469,427638,0.001096721993835908
CA,Kai,469,427638,0.001096721993835908
IL,Josephine,136,124106,0.0010958374292943129
IL,Hayden,136,124106,0.0010958374292943129
NC,Alyssa,106,96766,0.0010954260794080566
TX,Nevaeh,389,355286,0.0010948925654261637
MI,Eva,97,88627,0.0010944745957778103
WA,Brandon,74,67630,0.0010941889693922816
PA,Brady,122,111578,0.0010934055100467834
PA,Weston,122,111578,0.0010934055100467834
PA,Camden,122,111578,0.0010934055100467834
PA,Vivian,122,111578,0.0010934055100467834
PA,Faith,122,111578,0.0010934055100467834
TN,Ruby,73,66781,0.0010931252901274315
UT,Layla,42,38536,0.0010898899730122484
UT,Maggie,42,38536,0.0010898899730122484
UT,Jose,42,38536,0.0010898899730122484
UT,Kaden,42,38536,0.0010898899730122484
SC,Eric,43,39463,0.001089628259382206
SC,Julia,43,39463,0.001089628259382206
SC,Makayla,43,39463,0.001089628259382206
GA,Charlie,112,102801,0.0010894835653349675
GA,Harrison,112,102801,0.0010894835653349675
GA,Penelope,112,102801,0.0010894835653349675
IN,London,72,66111,0.0010890774606343875
IN,Max,72,66111,0.0010890774606343875
IN,Taylor,72,66111,0.0010890774606343875
IN,Bella,72,66111,0.0010890774606343875
IN,Bennett,72,66111,0.0010890774606343875
IL,Jesus,135,124106,0.0010877798011377372
IL,Santiago,135,124106,0.0010877798011377372
OR,River,36,33102,0.001087547580206634
OR,Brandon,36,33102,0.001087547580206634
OR,Jade,36,33102,0.001087547580206634
OR,Phoenix,36,33102,0.001087547580206634
OR,Adeline,36,33102,0.001087547580206634
OR,Mckenzie,36,33102,0.001087547580206634
OR,Harley,36,33102,0.001087547580206634
OR,Raelynn,36,33102,0.001087547580206634
OR,Sydney,36,33102,0.001087547580206634
TX,Sadie,386,355286,0.001086448663893314
NH,Nova,9,8286,0.0010861694424330196
NH,Mila,9,8286,0.0010861694424330196
NH,Graham,9,8286,0.0010861694424330196
NH,Keira,9,8286,0.0010861694424330196
NH,Summer,9,8286,0.0010861694424330196
NH,Alana,9,8286,0.0010861694424330196
NH,Liliana,9,8286,0.0010861694424330196
NH,Kai,9,8286,0.0010861694424330196
NH,Tobias,9,8286,0.0010861694424330196
NH,Elise,9,8286,0.0010861694424330196
NH,Aurora,9,8286,0.0010861694424330196
NH,Juliana,9,8286,0.0010861694424330196
NH,Ivy,9,8286,0.0010861694424330196
NH,Nathaniel,9,8286,0.0010861694424330196
NH,Jocelyn,9,8286,0.0010861694424330196
NH,Damian,9,8286,0.0010861694424330196
NH,Lauren,9,8286,0.0010861694424330196
NH,Edward,9,8286,0.0010861694424330196
NH,Ezekiel,9,8286,0.0010861694424330196
NH,Brielle,9,8286,0.0010861694424330196
NH,Alyssa,9,8286,0.0010861694424330196
NH,Lilliana,9,8286,0.0010861694424330196
NH,Meredith,9,8286,0.0010861694424330196
NH,Kinley,9,8286,0.0010861694424330196
NH,Kaylee,9,8286,0.0010861694424330196
NH,Reid,9,8286,0.0010861694424330196
NH,Ainsley,9,8286,0.0010861694424330196
NH,Reagan,9,8286,0.0010861694424330196
NH,Luna,9,8286,0.0010861694424330196
NH,Ayden,9,8286,0.0010861694424330196
NH,Hudson,9,8286,0.0010861694424330196
NH,Kendall,9,8286,0.0010861694424330196
NH,Marcus,9,8286,0.0010861694424330196
NH,Grady,9,8286,0.0010861694424330196
CO,Delilah,55,50653,0.0010858192012319111
CO,Ivy,55,50653,0.0010858192012319111
CO,Margaret,55,50653,0.0010858192012319111
CO,Diego,55,50653,0.0010858192012319111
MS,Faith,27,24872,0.001085558057253136
MS,Alexis,27,24872,0.001085558057253136
MS,Penelope,27,24872,0.001085558057253136
MS,Zoe,27,24872,0.001085558057253136
MS,Finley,27,24872,0.001085558057253136
MS,Messiah,27,24872,0.001085558057253136
MS,Jaliyah,27,24872,0.001085558057253136
MS,Lucy,27,24872,0.001085558057253136
MS,Wesley,27,24872,0.001085558057253136
MD,Sydney,56,51607,0.0010851241110702036
MD,Isabelle,56,51607,0.0010851241110702036
MD,Bentley,56,51607,0.0010851241110702036
MD,Richard,56,51607,0.0010851241110702036
MD,Charlie,56,51607,0.0010851241110702036
MD,Sophie,56,51607,0.0010851241110702036
MD,Hayden,56,51607,0.0010851241110702036
NC,Mary,105,96766,0.0010850918711117542
NC,Jayce,105,96766,0.0010850918711117542
NC,Bella,105,96766,0.0010850918711117542
MN,Eliana,57,52542,0.0010848464085874158
NJ,Emilia,85,78390,0.0010843219798443678
NJ,Morgan,85,78390,0.0010843219798443678
VA,Nevaeh,86,79313,0.0010843115252228512
VA,Colin,86,79313,0.0010843115252228512
VA,Greyson,86,79313,0.0010843115252228512
VA,Bryson,86,79313,0.0010843115252228512
VA,Kai,86,79313,0.0010843115252228512
FL,Hudson,198,182711,0.0010836785962530992
FL,Mackenzie,198,182711,0.0010836785962530992
MA,Annabelle,59,54463,0.0010833042616087986
MA,Hudson,59,54463,0.0010833042616087986
MA,Jace,59,54463,0.0010833042616087986
MA,Juliana,59,54463,0.0010833042616087986
MA,Tristan,59,54463,0.0010833042616087986
MA,Rose,59,54463,0.0010833042616087986
MA,Sean,59,54463,0.0010833042616087986
MA,Morgan,59,54463,0.0010833042616087986
MI,Jameson,96,88627,0.001083191352522369
MI,Finley,96,88627,0.001083191352522369
MI,Jordyn,96,88627,0.001083191352522369
MI,Alaina,96,88627,0.001083191352522369
MI,Adrian,96,88627,0.001083191352522369
AZ,Kaylee,72,66488,0.0010829021778366022
AZ,Gael,72,66488,0.0010829021778366022
AZ,Oscar,72,66488,0.0010829021778366022
AZ,Maxwell,72,66488,0.0010829021778366022
AZ,Manuel,72,66488,0.0010829021778366022
MO,Norah,63,58188,0.0010826974633945143
MO,Dawson,63,58188,0.0010826974633945143
MO,Katherine,63,58188,0.0010826974633945143
MO,Jameson,63,58188,0.0010826974633945143
MO,Kingston,63,58188,0.0010826974633945143
KS,Tristan,31,28644,0.0010822510822510823
KS,Katherine,31,28644,0.0010822510822510823
KS,Jase,31,28644,0.0010822510822510823
KS,Naomi,31,28644,0.0010822510822510823
KS,Preston,31,28644,0.0010822510822510823
KS,Maria,31,28644,0.0010822510822510823
KS,Rowan,31,28644,0.0010822510822510823
KS,Taylor,31,28644,0.0010822510822510823
KS,Autumn,31,28644,0.0010822510822510823
OH,Reese,121,111850,0.0010818059901654001
AL,Dakota,46,42522,0.0010817929542354546
AL,Faith,46,42522,0.0010817929542354546
AL,George,46,42522,0.0010817929542354546
AL,Makayla,46,42522,0.0010817929542354546
AL,Rylan,46,42522,0.0010817929542354546
AL,Maddox,46,42522,0.0010817929542354546
WI,Reese,54,49954,0.0010809945149537574
WI,Paige,54,49954,0.0010809945149537574
WI,Sophie,54,49954,0.0010809945149537574
WI,Aurora,54,49954,0.0010809945149537574
WI,Gabriella,54,49954,0.0010809945149537574
WI,Jayce,54,49954,0.0010809945149537574
TX,Zachary,384,355286,0.0010808193962047476
TX,Micah,384,355286,0.0010808193962047476
NY,Isabelle,208,192479,0.0010806373682323786
CA,Gianna,462,427638,0.0010803530088532825
CA,Oscar,462,427638,0.0010803530088532825
CA,Eliana,462,427638,0.0010803530088532825
LA,Camden,50,46303,0.0010798436386411248
LA,Brielle,50,46303,0.0010798436386411248
LA,Zachary,50,46303,0.0010798436386411248
LA,Graham,50,46303,0.0010798436386411248
LA,Bryce,50,46303,0.0010798436386411248
LA,Bennett,50,46303,0.0010798436386411248
GA,Kaden,111,102801,0.0010797560335016197
GA,Gabriella,111,102801,0.0010797560335016197
IL,Bentley,134,124106,0.0010797221729811613
IL,Emerson,134,124106,0.0010797221729811613
IL,Ruby,134,124106,0.0010797221729811613
WA,Jasmine,73,67630,0.0010794026319680616
WA,Rylee,73,67630,0.0010794026319680616
ND,Maverick,8,7416,0.0010787486515641855
ND,Londyn,8,7416,0.0010787486515641855
ND,Cohen,8,7416,0.0010787486515641855
ND,Liliana,8,7416,0.0010787486515641855
ND,Gracelynn,8,7416,0.0010787486515641855
ND,Ainsley,8,7416,0.0010787486515641855
ND,Tatum,8,7416,0.0010787486515641855
ND,Ivan,8,7416,0.0010787486515641855
ND,Tyson,8,7416,0.0010787486515641855
ND,Lila,8,7416,0.0010787486515641855
ND,Charles,8,7416,0.0010787486515641855
ND,Brooklynn,8,7416,0.0010787486515641855
ND,Adrian,8,7416,0.0010787486515641855
ND,Griffin,8,7416,0.0010787486515641855
ND,Elena,8,7416,0.0010787486515641855
ND,Ian,8,7416,0.0010787486515641855
ND,Emerson,8,7416,0.0010787486515641855
