NameFull,year,BillId,IntrDate,memberid,pooleid,PLaw,PassS,DW1
Daniel K. Inouye,1981,97-S-1796,10/29/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-1846,11/12/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-138,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-925,4/8/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-877,4/3/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-690,3/12/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-688,3/12/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-676,3/10/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-641,3/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-622,3/5/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-497,2/19/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-460,2/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-453,2/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-387,2/3/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-386,2/3/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-385,2/3/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-343,1/30/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-342,1/30/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-124,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-150,1/19/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-113,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-137,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-115,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-116,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-117,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-118,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-119,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-120,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-121,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-122,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-123,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-112,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-125,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-126,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-127,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-128,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-136,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-129,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-135,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-134,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-133,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-130,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-132,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-131,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-104,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-74,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-76,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-77,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-78,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-79,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-80,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-81,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-82,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-100,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-102,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-103,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-105,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-106,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-107,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-73,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-108,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-109,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-72,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-71,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-70,1/6/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1981,97-S-110,1/15/1981,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2096,2/10/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2711,7/1/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2751,7/20/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2796,7/30/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2013,1/25/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2104,2/11/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2233,3/18/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2234,3/18/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2236,3/18/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2612,6/9/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2399,4/20/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2400,4/20/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2401,4/20/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2414,4/21/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2422,4/22/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2463,4/29/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1982,97-S-2516,5/11/1982,4812-97-100,4812,0,0,-0.33
Daniel K. Inouye,1983,98-S-166,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-179,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-167,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-165,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-164,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-163,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-162,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-161,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-160,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-159,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-123,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-125,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-153,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-154,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-155,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-156,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-157,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-158,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-180,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-189,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-188,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-191,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-187,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-186,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-185,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-184,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-183,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-182,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-181,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-168,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-190,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-178,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-177,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-176,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-174,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-173,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-172,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-171,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-170,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-169,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1217,5/5/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1417,6/7/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1416,6/7/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1415,6/7/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1413,6/7/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1391,5/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1358,5/25/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1357,5/25/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1246,5/10/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1418,6/7/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1216,5/5/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1199,5/4/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1089,4/19/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1088,4/19/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1056,4/14/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-593,2/24/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-591,2/24/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-193,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1424,6/8/1983,4812-98-100,4812,0,1,-0.332
Daniel K. Inouye,1983,98-S-1427,6/8/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1516,6/22/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1527,6/23/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1586,6/29/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1603,7/12/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1604,7/12/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1673,7/25/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1829,9/12/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1909,9/30/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1912,9/30/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1933,10/6/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1956,10/18/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-1997,10/25/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-192,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-411,2/3/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-194,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-195,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-196,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-197,1/26/1983,4812-98-100,4812,1,1,-0.332
Daniel K. Inouye,1983,98-S-198,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-199,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-200,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-201,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-202,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-203,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-204,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-205,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-206,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-207,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-208,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-316,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-412,2/3/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-410,2/3/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-328,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-327,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-326,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-325,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-324,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-323,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-322,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-321,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-320,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-319,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-318,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-317,2/1/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1983,98-S-209,1/26/1983,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2339,2/23/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-3048,10/3/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2998,9/17/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2961,8/10/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2938,8/9/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2887,7/31/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2445,3/19/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2444,3/19/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2443,3/19/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2409,3/12/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2394,3/7/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1984,98-S-2798,6/27/1984,4812-98-100,4812,0,0,-0.332
Daniel K. Inouye,1985,99-S-189,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-586,3/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-190,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-191,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-192,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-193,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-349,1/31/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-350,1/31/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-387,2/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-389,2/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-468,2/19/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-497,2/22/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-168,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-188,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-187,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-186,1/3/1985,4812-99-100,4812,0,1,-0.334
Daniel K. Inouye,1985,99-S-185,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-184,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-183,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-182,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-181,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-180,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-179,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-175,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-170,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-169,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1242,6/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1962,12/17/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1796,10/28/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1549,8/1/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1547,7/31/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1461,7/18/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1415,7/10/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1334,6/20/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1333,6/20/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1332,6/20/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1316,6/18/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1307,6/17/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1306,6/17/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1244,6/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-587,3/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1241,6/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-1059,5/2/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-949,4/18/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-948,4/18/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-921,4/16/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-910,4/16/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-884,4/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-755,3/26/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-89,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-619,3/7/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-613,3/7/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-588,3/5/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-75,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-123,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-121,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-102,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-87,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-84,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-83,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-82,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-80,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-79,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-78,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-77,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-76,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-166,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-74,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-73,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-72,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-70,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-60,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-50,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-41,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-39,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-38,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-34,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-28,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-26,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-131,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-167,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-165,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-164,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-163,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-162,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-161,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-160,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-159,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-158,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-157,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-156,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-155,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-153,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-154,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-130,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-132,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-133,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-134,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-135,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-136,1/3/1985,4812-99-100,4812,0,0,-0.334
Daniel K. Inouye,1985,99-S-145,1/3/1985,4812-99-100,4812,0,0,-0.334
