"id","first_name","last_name","party","seniority","state","missed_votes_pct","votes_with_party_pct","congress"
"M000019","Connie","Mack","R",9,"FL",1.14,88.6,105
"M000303","John","McCain","R",11,"AZ",3.27,83.61,105
"M000355","Mitch","McConnell","R",13,"KY",0.33,93.44,105
"M000702","Barbara","Mikulski","D",11,"MD",5.88,93.23,105
"M001025","Carol","Moseley-Braun","D",5,"IL",4.41,88.03,105
"M001054","Daniel","Moynihan","D",21,"NY",4.08,85.35,105
"M001085","Frank","Murkowski","R",17,"AK",3.76,93.89,105
"M001111","Patty","Murray","D",5,"WA",0.33,91.64,105
"N000102","Don","Nickles","R",17,"OK",0.33,90.33,105
"R000122","Jack","Reed","D",1,"RI",0.33,93.11,105
"R000146","Harry","Reid","D",11,"NV",0.98,85.15,105
"R000295","Charles","Robb","D",9,"VA",0,82.84,105
"R000307","Pat","Roberts","R",1,"KS",2.29,91.81,105
"R000361","John","Rockefeller IV","D",13,"WV",6.05,90.61,105
"R000460","William","Roth Jr.","R",27,"DE",2.94,85.35,105
"S000059","Richard","Santorum","R",3,"PA",0.98,90.59,105
"S000064","Paul","Sarbanes","D",21,"MD",0.49,93.92,105
"S000320","Richard","Shelby","R",11,"AL",0.82,89.95,105
"S000606","Bob","Smith","R",7,"NH",0.49,87.52,105
"S000663","Olympia","Snowe","R",3,"ME",0.16,76.6,105
"S000709","Arlen","Specter","R",17,"PA",7.52,68.73,105
"S000888","Ted","Stevens","R",29,"AK",0.82,84.51,105
"S001141","Jeff","Sessions","R",1,"AL",1.63,90.7,105
"S001142","Gordon","Smith","R",1,"OR",0.98,89.6,105
"T000162","Craig","Thomas","R",3,"WY",0.33,92.79,105
"T000254","Strom","Thurmond","R",42,"SC",0.65,91.12,105
"T000317","Robert","Torricelli","D",2,"NJ",0.98,87.95,105
"T000457","Fred","Thompson","R",5,"TN",0,86.44,105
"W000154","John","Warner","R",19,"VA",2.12,88.48,105
"W000288","Paul","Wellstone","D",7,"MN",3.27,84.97,105
"W000779","Ron","Wyden","D",2,"OR",2.78,86.55,105
"A000069","Daniel","Akaka","D",9,"HI",4.46,96.11,106
"A000109","Wayne","Allard","R",3,"CO",0.6,91.92,106
"A000355","Spencer","Abraham","R",5,"MI",0,89.88,106
"A000356","John","Ashcroft","R",3,"MO",2.08,92.86,106
"B000243","Max","Baucus","D",21,"MT",1.04,91.13,106
"B000382","Robert","Bennett","R",7,"UT",1.19,94.88,106
"B000444","Joseph","Biden Jr.","D",27,"DE",4.76,92.19,106
"B000468","Jeff","Bingaman","D",17,"NM",0.89,91.44,106
"B000611","Christopher","Bond","R",13,"MO",2.38,94.66,106
"B000711","Barbara","Boxer","D",7,"CA",5.36,93.24,106
"B000780","John","Breaux","D",13,"LA",1.79,82.73,106
"B000953","Sam","Brownback","R",5,"KS",1.34,94.12,106
"B000993","Richard","Bryan","D",11,"NV",0.45,93.27,106
"B001066","Jim","Bunning","R",1,"KY",3.13,90.32,106
"B001126","Conrad","Burns","R",11,"MT",2.98,92.18,106
"B001210","Robert","Byrd","D",41,"WV",0.3,80.3,106
"B001233","Evan","Bayh","D",1,"IN",0,90.63,106
"C000077","Ben","Campbell","R",7,"CO",1.49,90.18,106
"C000269","John","Chafee","R",23,"RI",6.47,77.67,106
"C000567","Thad","Cochran","R",21,"MS",0.89,95.8,106
"C000705","Kent","Conrad","D",13,"ND",0.89,89.94,106
"C000813","Paul","Coverdell","R",7,"GA",3.23,95.96,106
"C000858","Larry","Craig","R",9,"ID",0.3,94.93,106
"C000880","Michael","Crapo","R",1,"ID",3.57,96.14,106
"C001034","Max","Cleland","D",3,"GA",0.3,91.34,106
"C001035","Susan","Collins","R",3,"ME",0,80.06,106
"C001040","Lincoln","Chafee","R",1,"RI",0,68.34,106
"D000064","Thomas","Daschle","D",13,"SD",1.93,94.69,106
"D000294","Michael","DeWine","R",5,"OH",0.15,87.18,106
"D000388","Christopher","Dodd","D",19,"CT",4.76,92.97,106
"D000407","Pete","Domenici","R",27,"NM",3.72,95.36,106
"D000432","Byron","Dorgan","D",7,"ND",1.19,89.46,106
"D000563","Richard","Durbin","D",3,"IL",0.89,95.65,106
"E000285","Michael","Enzi","R",3,"WY",0.74,91.6,106
"E000286","John","Edwards","D",1,"NC",0.45,92.23,106
"F000061","Russ","Feingold","D",7,"WI",0.15,80.92,106
"F000062","Dianne","Feinstein","D",7,"CA",7.14,93.11,106
"F000439","William","Frist","R",5,"TN",1.64,95.92,106
"F000442","Peter","Fitzgerald","R",1,"IL",0.15,83.46,106
"G000333","Slade","Gorton","R",17,"WA",4.32,93.31,106
"G000352","Bob","Graham","D",13,"FL",0.89,89.04,106
"G000365","Phil","Gramm","R",15,"TX",0.74,90.7,106
"G000367","Rod","Grams","R",5,"MN",4.17,93.63,106
"G000386","Charles","Grassley","R",19,"IA",0,93.01,106
"G000445","Judd","Gregg","R",7,"NH",4.02,90.85,106
"H000206","Tom","Harkin","D",15,"IA",1.79,93.64,106
"H000338","Orrin","Hatch","R",23,"UT",2.68,94.19,106
"H000463","Jesse","Helms","R",27,"NC",5.21,87.76,106
"H000725","Ernest","Hollings","D",33,"SC",2.23,86.76,106
"H001015","Tim","Hutchinson","R",3,"AR",3.27,91.69,106
"H001016","Kay","Hutchison","R",7,"TX",1.49,92.45,106
"H001028","Chuck","Hagel","R",3,"NE",1.04,92.03,106
"I000024","James","Inhofe","R",7,"OK",4.02,88.84,106
"I000025","Daniel","Inouye","D",31,"HI",10.27,92.87,106
"J000072","James","Jeffords","R",11,"VT",3.13,74.81,106
"J000177","Tim","Johnson","D",3,"SD",0.45,93.57,106
"K000105","Edward","Kennedy","D",37,"MA",7.89,95.15,106
"K000146","J. Robert","Kerrey","D",11,"NE",1.04,89.77,106
"K000148","John","Kerry","D",15,"MA",2.83,96.02,106
"K000305","Herb","Kohl","D",11,"WI",2.08,88.15,106
"K000352","Jon","Kyl","R",5,"AZ",1.04,91.58,106
"L000035","Blanche","Lincoln","D",1,"AR",0.6,88.17,106
"L000123","Frank","Lautenberg","D",17,"NJ",3.42,93.68,106
"L000174","Patrick","Leahy","D",25,"VT",3.27,90.77,106
"L000261","Carl","Levin","D",21,"MI",0.45,96.41,106
"L000304","Joseph","Lieberman","D",11,"CT",10.12,90.56,106
"L000447","Trent","Lott","R",11,"MS",0.3,96.42,106
"L000504","Richard","Lugar","R",23,"IN",2.23,90.41,106
"L000550","Mary","Landrieu","D",3,"LA",1.93,89.38,106
"M000019","Connie","Mack","R",11,"FL",4.76,94.22,106
"M000303","John","McCain","R",13,"AZ",29.46,83.12,106
"M000355","Mitch","McConnell","R",15,"KY",0.89,95.35,106
"M000702","Barbara","Mikulski","D",13,"MD",1.79,93.48,106
"M001054","Daniel","Moynihan","D",23,"NY",10.71,90.33,106
"M001085","Frank","Murkowski","R",19,"AK",4.32,96.11,106
"M001111","Patty","Murray","D",7,"WA",4.02,94.57,106
"M001141","Zell","Miller","D",1,"GA",1.43,84.06,106
"N000102","Don","Nickles","R",19,"OK",0.6,91.92,106
"R000122","Jack","Reed","D",3,"RI",0.74,93.85,106
"R000146","Harry","Reid","D",13,"NV",0,92.86,106
"R000295","Charles","Robb","D",11,"VA",0.15,91.95,106
"R000307","Pat","Roberts","R",3,"KS",0.3,95.07,106
"R000361","John","Rockefeller IV","D",15,"WV",2.68,95.41,106
"R000460","William","Roth Jr.","R",29,"DE",4.46,87.85,106
"S000059","Richard","Santorum","R",5,"PA",1.34,92.16,106
"S000064","Paul","Sarbanes","D",23,"MD",0.45,94.47,106
"S000148","Charles","Schumer","D",1,"NY",1.04,95.49,106
"S000320","Richard","Shelby","R",13,"AL",1.04,91.58,106
"S000606","Bob","Smith","R",9,"NH",0,83.18,106
"S000663","Olympia","Snowe","R",5,"ME",0.15,77.79,106
"S000709","Arlen","Specter","R",19,"PA",1.93,74.2,106
"S000888","Ted","Stevens","R",31,"AK",0.74,92.5,106
"S001141","Jeff","Sessions","R",3,"AL",1.19,91.42,106
"S001142","Gordon","Smith","R",3,"OR",1.93,91.05,106
"T000162","Craig","Thomas","R",5,"WY",3.27,92.77,106
"T000254","Strom","Thurmond","R",44,"SC",0.15,92.85,106
"T000317","Robert","Torricelli","D",4,"NJ",3.87,88.7,106
"T000457","Fred","Thompson","R",7,"TN",0.45,90.43,106
"V000126","George","Voinovich","R",1,"OH",2.23,82.65,106
"W000154","John","Warner","R",21,"VA",0.89,91.59,106
"W000288","Paul","Wellstone","D",9,"MN",1.64,87.44,106
"W000779","Ron","Wyden","D",4,"OR",0.3,94.18,106
"A000069","Daniel","Akaka","D",11,"HI",6.48,93.92,107
"A000109","Wayne","Allard","R",5,"CO",1.11,92.65,107
"A000121","George","Allen","R",1,"VA",0.79,92.52,107
"B000243","Max","Baucus","D",23,"MT",2.21,79.81,107
"B000382","Robert","Bennett","R",9,"UT",3.16,95.11,107
"B000444","Joseph","Biden Jr.","D",29,"DE",2.53,92.54,107
"B000468","Jeff","Bingaman","D",19,"NM",2.21,89.98,107
"B000611","Christopher","Bond","R",15,"MO",2.84,93.01,107
"B000711","Barbara","Boxer","D",9,"CA",3.79,91.13,107
"B000780","John","Breaux","D",15,"LA",1.58,75.92,107
"B000953","Sam","Brownback","R",7,"KS",2.53,92.06,107
"B001066","Jim","Bunning","R",3,"KY",2.21,93.7,107
"B001126","Conrad","Burns","R",13,"MT",3.32,94.12,107
"B001210","Robert","Byrd","D",43,"WV",0.32,86.37,107
"B001233","Evan","Bayh","D",3,"IN",0.16,85.44,107
"B001237","Dean","Barkley","I",1,"MN",0,64.29,107
"C000077","Ben","Campbell","R",9,"CO",2.69,90.42,107
"C000127","Maria","Cantwell","D",1,"WA",0.32,91.92,107
"C000174","Thomas","Carper","D",1,"DE",0.79,86.31,107
"C000567","Thad","Cochran","R",23,"MS",0.47,90.48,107
"C000705","Kent","Conrad","D",15,"ND",0.63,90.94,107
"C000858","Larry","Craig","R",11,"ID",2.21,94.83,107
"C000880","Michael","Crapo","R",3,"ID",5.06,94.68,107
"C001034","Max","Cleland","D",5,"GA",0.63,84.1,107
"C001035","Susan","Collins","R",5,"ME",0,78.36,107
"C001040","Lincoln","Chafee","R",3,"RI",0.16,70.41,107
"C001041","Hillary","Clinton","D",1,"NY",0.79,93.31,107
"C001042","Jon","Corzine","D",1,"NJ",1.74,90.35,107
"C001043","Jean","Carnahan","D",1,"MO",1.58,88.92,107
"C001056","John","Cornyn","R",1,"TX",0,0,107
"D000064","Thomas","Daschle","D",15,"SD",2.69,93.99,107
"D000294","Michael","DeWine","R",7,"OH",0.47,89.68,107
"D000388","Christopher","Dodd","D",21,"CT",3.79,93.43,107
"D000407","Pete","Domenici","R",29,"NM",10.11,93.67,107
"D000432","Byron","Dorgan","D",9,"ND",1.26,92.96,107
"D000563","Richard","Durbin","D",5,"IL",1.11,92.17,107
"D000596","Mark","Dayton","D",1,"MN",2.05,92.42,107
"E000194","John","Ensign","R",1,"NV",3.95,87.34,107
"E000285","Michael","Enzi","R",5,"WY",3.48,91.98,107
"E000286","John","Edwards","D",3,"NC",0.47,92.38,107
"F000061","Russ","Feingold","D",9,"WI",0,80.88,107
"F000062","Dianne","Feinstein","D",9,"CA",1.42,88.46,107
"F000439","William","Frist","R",7,"TN",2.05,95.81,107
"F000442","Peter","Fitzgerald","R",3,"IL",0,81.04,107
"G000352","Bob","Graham","D",15,"FL",0.16,90.19,107
"G000365","Phil","Gramm","R",17,"TX",4.27,89.6,107
"G000386","Charles","Grassley","R",21,"IA",0,92.42,107
"G000445","Judd","Gregg","R",9,"NH",2.84,89.59,107
"H000206","Tom","Harkin","D",17,"IA",2.37,93.2,107
"H000338","Orrin","Hatch","R",25,"UT",2.69,94.97,107
"H000463","Jesse","Helms","R",29,"NC",29.54,92.6,107
"H000725","Ernest","Hollings","D",35,"SC",0.16,91.14,107
"H001015","Tim","Hutchinson","R",5,"AR",4.42,90.08,107
"H001016","Kay","Hutchison","R",9,"TX",2.21,90.31,107
"H001028","Chuck","Hagel","R",5,"NE",1.26,92.96,107
"I000024","James","Inhofe","R",9,"OK",4.11,93.41,107
"I000025","Daniel","Inouye","D",33,"HI",7.27,93.53,107
"J000072","James","Jeffords","R",13,"VT",2.94,69.7,107
"J000072","James","Jeffords","I",13,"VT",6.05,88.51,107
"J000177","Tim","Johnson","D",5,"SD",1.26,91.04,107
"K000105","Edward","Kennedy","D",39,"MA",4.42,92.07,107
"K000148","John","Kerry","D",17,"MA",3.16,94.45,107
"K000305","Herb","Kohl","D",13,"WI",2.21,90.79,107
"K000352","Jon","Kyl","R",7,"AZ",0.95,88.84,107
"L000035","Blanche","Lincoln","D",3,"AR",0.79,83.76,107
"L000174","Patrick","Leahy","D",27,"VT",1.26,93.92,107
"L000261","Carl","Levin","D",23,"MI",0,93.84,107
"L000304","Joseph","Lieberman","D",13,"CT",1.9,92.11,107
"L000447","Trent","Lott","R",13,"MS",1.9,94.36,107
"L000504","Richard","Lugar","R",25,"IN",0,92.1,107
"L000550","Mary","Landrieu","D",5,"LA",2.53,84.93,107
"M000303","John","McCain","R",15,"AZ",5.21,75.67,107
"M000355","Mitch","McConnell","R",17,"KY",0.95,96.49,107
"M000702","Barbara","Mikulski","D",15,"MD",1.58,95.35,107
"M001085","Frank","Murkowski","R",21,"AK",7.74,94.52,107
"M001111","Patty","Murray","D",9,"WA",1.26,91.52,107
"M001141","Zell","Miller","D",3,"GA",6.32,66.61,107
"M001153","Lisa","Murkowski","R",1,"AK",0,0,107
"N000032","Bill","Nelson","D",1,"FL",0.79,89.81,107
"N000102","Don","Nickles","R",21,"OK",1.58,91.81,107
"N000180","Ben","Nelson","D",1,"NE",1.11,75.24,107
"R000122","Jack","Reed","D",5,"RI",0.47,93.17,107
"R000146","Harry","Reid","D",15,"NV",0,94.47,107
"R000307","Pat","Roberts","R",5,"KS",2.37,94.5,107
"R000361","John","Rockefeller IV","D",17,"WV",1.11,93.45,107
"S000059","Richard","Santorum","R",7,"PA",2.21,93.38,107
"S000064","Paul","Sarbanes","D",25,"MD",0.32,94.14,107
"S000148","Charles","Schumer","D",3,"NY",1.74,91.8,107
"S000320","Richard","Shelby","R",15,"AL",2.05,89.35,107
"S000606","Bob","Smith","R",11,"NH",1.9,88.89,107
"S000663","Olympia","Snowe","R",7,"ME",0,76.94,107
"S000709","Arlen","Specter","R",21,"PA",1.58,75.6,107
"S000770","Debbie","Stabenow","D",1,"MI",0.16,93.83,107
"S000888","Ted","Stevens","R",33,"AK",7.9,91.94,107
"S001141","Jeff","Sessions","R",5,"AL",4.11,89.95,107
"S001142","Gordon","Smith","R",5,"OR",1.58,84.91,107
"T000024","James","Talent","R",1,"MO",0,0,107
"T000162","Craig","Thomas","R",7,"WY",3.79,93.1,107
"T000254","Strom","Thurmond","R",46,"SC",2.05,93.23,107
"T000317","Robert","Torricelli","D",6,"NJ",8.06,88.32,107
"T000457","Fred","Thompson","R",9,"TN",3.16,90.05,107
"V000126","George","Voinovich","R",3,"OH",3.95,89.14,107
"W000154","John","Warner","R",23,"VA",1.74,89.07,107
"W000288","Paul","Wellstone","D",11,"MN",0.81,92.35,107
"W000779","Ron","Wyden","D",6,"OR",0.16,89.56,107
"A000069","Daniel","Akaka","D",13,"HI",5.33,92.96,108
"A000109","Wayne","Allard","R",7,"CO",0.44,94.64,108
"A000121","George","Allen","R",3,"VA",0.3,95.39,108
"A000360","Lamar","Alexander","R",1,"TN",1.93,95.92,108
"B000243","Max","Baucus","D",25,"MT",2.52,81.31,108
"B000382","Robert","Bennett","R",11,"UT",2.52,96.2,108
"B000444","Joseph","Biden Jr.","D",31,"DE",7.7,91.17,108
"B000468","Jeff","Bingaman","D",21,"NM",1.48,91.13,108
"B000611","Christopher","Bond","R",17,"MO",1.48,96.09,108
"B000711","Barbara","Boxer","D",11,"CA",3.26,93.87,108
"B000780","John","Breaux","D",17,"LA",2.22,73.64,108
"B000953","Sam","Brownback","R",9,"KS",3.11,95.41,108
"B001066","Jim","Bunning","R",5,"KY",3.11,97.25,108
"B001126","Conrad","Burns","R",15,"MT",1.04,96.26,108
"B001210","Robert","Byrd","D",45,"WV",3.11,88.84,108
"B001233","Evan","Bayh","D",5,"IN",1.19,85.61,108
"C000077","Ben","Campbell","R",11,"CO",9.48,92.96,108
"C000127","Maria","Cantwell","D",3,"WA",0.44,93.45,108
"C000174","Thomas","Carper","D",3,"DE",1.78,85.52,108
"C000286","Saxby","Chambliss","R",1,"GA",2.96,97.1,108
"C000567","Thad","Cochran","R",25,"MS",0.59,97.17,108
"C000705","Kent","Conrad","D",17,"ND",0.74,87.16,108
"C000858","Larry","Craig","R",13,"ID",1.19,96.25,108
"C000880","Michael","Crapo","R",5,"ID",1.33,95.95,108
"C001035","Susan","Collins","R",7,"ME",0,83.41,108
"C001040","Lincoln","Chafee","R",5,"RI",1.04,78.29,108
"C001041","Hillary","Clinton","D",3,"NY",2.81,93.75,108
"C001042","Jon","Corzine","D",3,"NJ",3.56,93.24,108
"C001056","John","Cornyn","R",1,"TX",1.33,96.4,108
"C001057","Norm","Coleman","R",1,"MN",0.74,93.43,108
"D000064","Thomas","Daschle","D",17,"SD",1.04,93.11,108
"D000294","Michael","DeWine","R",9,"OH",0.15,90.8,108
"D000388","Christopher","Dodd","D",23,"CT",1.63,93.07,108
"D000407","Pete","Domenici","R",31,"NM",8.89,96.1,108
"D000432","Byron","Dorgan","D",11,"ND",0.74,90.75,108
"D000563","Richard","Durbin","D",7,"IL",1.48,94.44,108
"D000596","Mark","Dayton","D",3,"MN",2.07,91.38,108
"D000601","Elizabeth","Dole","R",1,"NC",0.89,95.52,108
"E000194","John","Ensign","R",3,"NV",2.07,90.32,108
"E000285","Michael","Enzi","R",7,"WY",0.59,93.74,108
"E000286","John","Edwards","D",5,"NC",45.19,94.86,108
"F000061","Russ","Feingold","D",11,"WI",0,90.07,108
"F000062","Dianne","Feinstein","D",11,"CA",1.63,90.81,108
"F000439","William","Frist","R",9,"TN",0.44,96.73,108
"F000442","Peter","Fitzgerald","R",5,"IL",1.93,93.05,108
"G000352","Bob","Graham","D",17,"FL",25.19,92.28,108
"G000359","Lindsey","Graham","R",1,"SC",1.63,93.22,108
"G000386","Charles","Grassley","R",23,"IA",0,96.74,108
"G000445","Judd","Gregg","R",11,"NH",2.37,89.83,108
"H000206","Tom","Harkin","D",19,"IA",4.89,92.83,108
"H000338","Orrin","Hatch","R",27,"UT",1.04,96.56,108
"H000725","Ernest","Hollings","D",37,"SC",7.41,87.2,108
"H001016","Kay","Hutchison","R",11,"TX",1.78,91.7,108
"H001028","Chuck","Hagel","R",7,"NE",2.96,94.81,108
"I000024","James","Inhofe","R",11,"OK",3.41,95.25,108
"I000025","Daniel","Inouye","D",35,"HI",9.78,91.79,108
"J000072","James","Jeffords","I",15,"VT",3.7,86.92,108
"J000177","Tim","Johnson","D",7,"SD",5.93,92.76,108
"K000105","Edward","Kennedy","D",41,"MA",4,92.75,108
"K000148","John","Kerry","D",19,"MA",72.3,97.86,108
"K000305","Herb","Kohl","D",15,"WI",1.04,92.81,108
"K000352","Jon","Kyl","R",9,"AZ",1.04,92.52,108
"L000035","Blanche","Lincoln","D",5,"AR",1.19,85.91,108
"L000123","Frank","Lautenberg","D",19,"NJ",2.81,92.23,108
"L000174","Patrick","Leahy","D",29,"VT",1.93,92.9,108
"L000261","Carl","Levin","D",25,"MI",0,94.22,108
"L000304","Joseph","Lieberman","D",15,"CT",39.11,92.21,108
"L000447","Trent","Lott","R",15,"MS",2.96,94.66,108
"L000504","Richard","Lugar","R",27,"IN",2.22,95.45,108
"L000550","Mary","Landrieu","D",7,"LA",2.07,84.87,108
"M000303","John","McCain","R",17,"AZ",1.78,84.16,108
"M000355","Mitch","McConnell","R",19,"KY",3.56,97.24,108
"M000702","Barbara","Mikulski","D",17,"MD",2.37,95.3,108
"M001111","Patty","Murray","D",11,"WA",1.33,93.99,108
"M001141","Zell","Miller","D",5,"GA",17.93,37.73,108
"M001153","Lisa","Murkowski","R",3,"AK",5.48,94.2,108
"N000032","Bill","Nelson","D",3,"FL",1.93,91.54,108
"N000102","Don","Nickles","R",23,"OK",1.04,93.11,108
"N000180","Ben","Nelson","D",3,"NE",2.81,71.19,108
"P000590","Mark","Pryor","D",1,"AR",0.3,87.82,108
"R000122","Jack","Reed","D",7,"RI",1.19,93.25,108
"R000146","Harry","Reid","D",17,"NV",2.96,91.6,108
"R000307","Pat","Roberts","R",7,"KS",0.74,96.27,108
"R000361","John","Rockefeller IV","D",19,"WV",0.44,92.26,108
"S000059","Richard","Santorum","R",9,"PA",1.63,93.52,108
"S000064","Paul","Sarbanes","D",27,"MD",2.52,94.98,108
"S000148","Charles","Schumer","D",5,"NY",0.59,93.29,108
"S000320","Richard","Shelby","R",17,"AL",1.33,94.89,108
"S000663","Olympia","Snowe","R",9,"ME",0,81.48,108
"S000709","Arlen","Specter","R",23,"PA",3.56,85.1,108
"S000770","Debbie","Stabenow","D",3,"MI",0.3,95.1,108
"S000888","Ted","Stevens","R",35,"AK",0.59,95.98,108
"S001078","John","Sununu","R",1,"NH",4.3,91.02,108
"S001141","Jeff","Sessions","R",7,"AL",1.48,93.68,108
"S001142","Gordon","Smith","R",7,"OR",5.33,93.9,108
"T000024","James","Talent","R",3,"MO",1.04,96.11,108
"T000162","Craig","Thomas","R",9,"WY",1.63,95.03,108
"V000126","George","Voinovich","R",5,"OH",1.93,91.69,108
"W000154","John","Warner","R",25,"VA",1.04,94.01,108
"W000779","Ron","Wyden","D",8,"OR",0.74,91.49,108
"A000069","Daniel","Akaka","D",15,"HI",2.48,93.32,109
"A000109","Wayne","Allard","R",9,"CO",0.62,91.58,109
"A000121","George","Allen","R",5,"VA",0.31,92.69,109
"A000360","Lamar","Alexander","R",3,"TN",2.33,92.38,109
"B000243","Max","Baucus","D",27,"MT",3.41,82.02,109
"B000382","Robert","Bennett","R",13,"UT",1.71,94.01,109
"B000444","Joseph","Biden Jr.","D",33,"DE",9.92,90.53,109
"B000468","Jeff","Bingaman","D",23,"NM",2.48,89.51,109
"B000611","Christopher","Bond","R",19,"MO",0.31,91.76,109
"B000711","Barbara","Boxer","D",13,"CA",4.03,92.73,109
"B000953","Sam","Brownback","R",11,"KS",2.02,90.03,109
"B001066","Jim","Bunning","R",7,"KY",3.1,92.96,109
"B001126","Conrad","Burns","R",17,"MT",2.79,92.34,109
"B001135","Richard","Burr","R",1,"NC",1.55,90.71,109
"B001210","Robert","Byrd","D",47,"WV",2.64,82.64,109
"B001233","Evan","Bayh","D",7,"IN",2.17,90.17,109
"C000127","Maria","Cantwell","D",5,"WA",1.24,91.05,109
"C000174","Thomas","Carper","D",5,"DE",0.31,83.36,109
"C000286","Saxby","Chambliss","R",3,"GA",2.64,93.15,109
"C000560","Tom","Coburn","R",1,"OK",1.24,85.87,109
"C000567","Thad","Cochran","R",27,"MS",2.02,93.04,109
"C000705","Kent","Conrad","D",19,"ND",2.95,82.43,109
"C000858","Larry","Craig","R",15,"ID",1.55,92.44,109
"C000880","Michael","Crapo","R",7,"ID",0.62,94.07,109
"C001035","Susan","Collins","R",9,"ME",0,74.57,109
"C001040","Lincoln","Chafee","R",7,"RI",3.1,61.92,109
"C001041","Hillary","Clinton","D",5,"NY",2.48,93,109
"C001042","Jon","Corzine","D",5,"NJ",37.16,90.87,109
"C001056","John","Cornyn","R",3,"TX",1.24,92.15,109
"C001057","Norm","Coleman","R",3,"MN",3.88,84.68,109
"D000294","Michael","DeWine","R",11,"OH",0.47,78.04,109
"D000388","Christopher","Dodd","D",25,"CT",4.5,91.72,109
"D000407","Pete","Domenici","R",33,"NM",4.34,92.71,109
"D000432","Byron","Dorgan","D",13,"ND",2.17,87.32,109
"D000563","Richard","Durbin","D",9,"IL",1.09,93.89,109
"D000595","Jim","DeMint","R",1,"SC",1.71,90.22,109
"D000596","Mark","Dayton","D",5,"MN",4.96,92.82,109
"D000601","Elizabeth","Dole","R",3,"NC",1.09,92.95,109
"E000194","John","Ensign","R",5,"NV",1.86,88.31,109
"E000285","Michael","Enzi","R",9,"WY",5.58,92.12,109
"F000061","Russ","Feingold","D",13,"WI",1.24,86.03,109
"F000062","Dianne","Feinstein","D",13,"CA",1.71,92.11,109
"F000439","William","Frist","R",11,"TN",0.62,94.07,109
"G000359","Lindsey","Graham","R",3,"SC",3.41,88.28,109
"G000386","Charles","Grassley","R",25,"IA",0,92.71,109
"G000445","Judd","Gregg","R",13,"NH",2.17,85.74,109
"H000206","Tom","Harkin","D",21,"IA",1.86,91.47,109
"H000338","Orrin","Hatch","R",29,"UT",3.26,94.55,109
"H001016","Kay","Hutchison","R",13,"TX",1.09,91.38,109
"H001028","Chuck","Hagel","R",9,"NE",1.55,89.61,109
"I000024","James","Inhofe","R",13,"OK",1.86,88.47,109
"I000025","Daniel","Inouye","D",37,"HI",11.01,90.94,109
"I000055","Johnny","Isakson","R",1,"GA",1.55,93.07,109
"J000072","James","Jeffords","I",17,"VT",5.27,88.71,109
"J000177","Tim","Johnson","D",9,"SD",1.4,87.58,109
"K000105","Edward","Kennedy","D",43,"MA",2.95,93.29,109
"K000148","John","Kerry","D",21,"MA",4.03,93.05,109
"K000305","Herb","Kohl","D",17,"WI",0.93,91.08,109
"K000352","Jon","Kyl","R",11,"AZ",0.62,89.7,109
"L000035","Blanche","Lincoln","D",7,"AR",0.93,86.85,109
"L000123","Frank","Lautenberg","D",21,"NJ",2.33,93.02,109
"L000174","Patrick","Leahy","D",31,"VT",0.47,92.68,109
"L000261","Carl","Levin","D",27,"MI",0.31,93.31,109
"L000304","Joseph","Lieberman","D",17,"CT",7.44,88.78,109
"L000447","Trent","Lott","R",17,"MS",7.75,92.61,109
"L000504","Richard","Lugar","R",29,"IN",1.09,86.83,109
"L000550","Mary","Landrieu","D",9,"LA",3.41,82.18,109
"M000303","John","McCain","R",19,"AZ",8.99,79.39,109
"M000355","Mitch","McConnell","R",21,"KY",0.16,95.03,109
"M000639","Robert","Menendez","D",1,"NJ",4.66,91.73,109
"M000702","Barbara","Mikulski","D",19,"MD",4.96,95.43,109
"M001111","Patty","Murray","D",13,"WA",0.78,92.03,109
"M001153","Lisa","Murkowski","R",5,"AK",3.88,91.29,109
"M001162","Mel","Martinez","R",1,"FL",3.41,91.17,109
"N000032","Bill","Nelson","D",5,"FL",1.55,84.57,109
"N000180","Ben","Nelson","D",5,"NE",0.31,62.52,109
"O000167","Barack","Obama","D",1,"IL",1.71,94.01,109
"P000590","Mark","Pryor","D",3,"AR",0.31,85.54,109
"R000122","Jack","Reed","D",9,"RI",0.16,93.48,109
"R000146","Harry","Reid","D",19,"NV",0.16,92.7,109
"R000307","Pat","Roberts","R",9,"KS",1.4,93.55,109
"R000361","John","Rockefeller IV","D",21,"WV",22.17,91.24,109
"S000059","Richard","Santorum","R",11,"PA",4.65,91.54,109
"S000064","Paul","Sarbanes","D",29,"MD",1.09,93.42,109
"S000148","Charles","Schumer","D",7,"NY",1.24,92.31,109
"S000320","Richard","Shelby","R",19,"AL",1.55,91.97,109
"S000663","Olympia","Snowe","R",11,"ME",1.24,71.27,109
"S000709","Arlen","Specter","R",25,"PA",2.64,76.59,109
"S000770","Debbie","Stabenow","D",5,"MI",1.24,92.31,109
"S000888","Ted","Stevens","R",37,"AK",1.24,90.27,109
"S001078","John","Sununu","R",3,"NH",2.64,83.92,109
"S001141","Jeff","Sessions","R",9,"AL",1.09,91.07,109
"S001142","Gordon","Smith","R",9,"OR",1.4,86.95,109
"S001163","Ken","Salazar","D",1,"CO",1.86,89.57,109
"T000024","James","Talent","R",5,"MO",0.62,87.68,109
"T000162","Craig","Thomas","R",11,"WY",3.88,91.45,109
"T000250","John","Thune","R",1,"SD",2.64,91.24,109
